arch,case,solver,step,t,dt,ch_glm,max_cf_x,max_cf_y,max_speed,max_rho,min_rho,max_p,min_p,max_abs_Bx,max_abs_By,max_abs_Bz,max_abs_psi,divB_L1,divB_max,n_floor_triggered
gpu,orszag_tang,hllc,2345,1.3566145211e+00,6.6756565250e-06,1.9608512423e+03,1.6999021081e+03,1.6558614494e+03,1.9608512423e+03,3.5351669662e+01,3.3577980658e-06,1.7692855537e+01,1.3940530007e-06,5.1481036414e+00,4.8019785343e+00,0.0000000000e+00,2.2900509624e+03,5.9234814172e+04,3.2707211742e+01,1467
gpu,orszag_tang,hllc,2350,1.3566476531e+00,6.5783480195e-06,1.9898566253e+03,1.7062138408e+03,1.6567332417e+03,1.9898566253e+03,3.5359520558e+01,3.3122189236e-06,1.7678538145e+01,7.9920500799e-07,5.1954882368e+00,4.8142978069e+00,0.0000000000e+00,2.2005791111e+03,5.9300154434e+04,3.6605500638e+01,1412
gpu,orszag_tang,hllc,2355,1.3566804630e+00,6.4906417872e-06,2.0167450029e+03,1.7293735553e+03,1.6927505735e+03,2.0167450029e+03,3.5367247181e+01,3.2868687481e-06,1.7708932217e+01,1.6371992696e-06,5.1983236586e+00,4.8285475958e+00,0.0000000000e+00,2.2123947228e+03,5.9327630664e+04,3.9363200156e+01,1437
gpu,orszag_tang,hllc,2360,1.3567127905e+00,6.4846808756e-06,2.0185988549e+03,1.7351062860e+03,1.6935837420e+03,2.0185988549e+03,3.5374818369e+01,3.2535896893e-06,1.7707173975e+01,4.1830253498e-07,5.2086535499e+00,4.8350490520e+00,0.0000000000e+00,2.2740706847e+03,5.9386670096e+04,3.8098398704e+01,1472
gpu,orszag_tang,hllc,2365,1.3567450330e+00,6.4162566559e-06,2.0401255891e+03,1.7512648495e+03,1.7143567884e+03,2.0401255891e+03,3.5382333554e+01,3.2113510923e-06,1.7669500584e+01,1.4624459477e-06,5.2512274355e+00,4.8134747102e+00,0.0000000000e+00,2.3506587375e+03,5.9488280094e+04,3.6922689004e+01,1483
gpu,orszag_tang,hllc,2370,1.3567770887e+00,6.6265428891e-06,1.9753843911e+03,1.6959851082e+03,1.6794514231e+03,1.9753843911e+03,3.5389759435e+01,3.3893656736e-06,1.7704963267e+01,1.4624459477e-06,5.1463172099e+00,4.8302506453e+00,0.0000000000e+00,2.2504614360e+03,5.9601802580e+04,3.1511288534e+01,1442
gpu,orszag_tang,hllc,2375,1.3568114665e+00,6.8971780783e-06,1.8978731941e+03,1.6931592748e+03,1.6463861524e+03,1.8978731941e+03,3.5397682886e+01,3.3466140110e-06,1.7716176046e+01,1.5374017445e-06,5.2108020455e+00,4.8261488511e+00,0.0000000000e+00,2.0480508861e+03,5.9634367496e+04,3.4045914874e+01,1441
gpu,orszag_tang,hllc,2380,1.3568457629e+00,6.8214783192e-06,1.9189343977e+03,1.7021706154e+03,1.6573778598e+03,1.9189343977e+03,3.5405532835e+01,3.3417375353e-06,1.7725514624e+01,1.2756554123e-06,5.2774962355e+00,4.8355343396e+00,0.0000000000e+00,2.0949863172e+03,5.9819822517e+04,3.9776513835e+01,1445
gpu,orszag_tang,hllc,2385,1.3568797076e+00,6.7803881182e-06,1.9305634370e+03,1.6983503103e+03,1.6473046219e+03,1.9305634370e+03,3.5413256277e+01,3.2865065636e-06,1.7731841740e+01,2.6586966984e-07,5.2264100822e+00,4.8452510054e+00,0.0000000000e+00,2.2127448156e+03,5.9879476408e+04,3.7815037787e+01,1433
gpu,orszag_tang,hllc,2390,1.3569134756e+00,6.6927626690e-06,1.9558394698e+03,1.7062030414e+03,1.6598081714e+03,1.9558394698e+03,3.5420895563e+01,3.3132381940e-06,1.7717797528e+01,1.6371992696e-06,5.1362015588e+00,4.8436199412e+00,0.0000000000e+00,2.1777293006e+03,5.9799957341e+04,3.8282677856e+01,1432
gpu,orszag_tang,hllc,2395,1.3569469137e+00,6.6658764402e-06,1.9637281770e+03,1.7017555452e+03,1.6615005086e+03,1.9637281770e+03,3.5428418127e+01,3.3535683342e-06,1.7706893936e+01,1.1019856376e-06,5.1819204871e+00,4.8450978503e+00,0.0000000000e+00,2.1698898366e+03,5.9733071773e+04,2.9631518458e+01,1447
gpu,orszag_tang,hllc,2400,1.3569800074e+00,6.6045584750e-06,1.9819597994e+03,1.7081940082e+03,1.6658282562e+03,1.9819597994e+03,3.5435819330e+01,3.3001776255e-06,1.7718840808e+01,5.3093952394e-07,5.1299055997e+00,4.8484282953e+00,0.0000000000e+00,2.1217854245e+03,5.9775243855e+04,3.1656855088e+01,1479
gpu,orszag_tang,hllc,2405,1.3570128613e+00,6.5430223767e-06,2.0005998201e+03,1.7120688746e+03,1.6671847791e+03,2.0005998201e+03,3.5443121092e+01,3.2837619730e-06,1.7711045103e+01,3.4813389653e-07,5.1507667929e+00,4.8421232249e+00,0.0000000000e+00,2.0599416947e+03,5.9938553434e+04,3.7362118841e+01,1486
gpu,orszag_tang,hllc,2410,1.3570455518e+00,6.4749875457e-06,2.0216207827e+03,1.7318652068e+03,1.7010628585e+03,2.0216207827e+03,3.5450340562e+01,3.2773439308e-06,1.7722925496e+01,2.9674427219e-07,5.1682675640e+00,4.8324297854e+00,0.0000000000e+00,2.3195172431e+03,6.0063867149e+04,3.7943402180e+01,1527
gpu,orszag_tang,hllc,2415,1.3570778772e+00,6.4649832066e-06,2.0247491713e+03,1.7388145536e+03,1.7040087197e+03,2.0247491713e+03,3.5457436608e+01,3.2335005742e-06,1.7707007810e+01,1.4395436476e-07,5.1601856310e+00,4.8112109318e+00,0.0000000000e+00,2.2479331890e+03,6.0139640669e+04,3.6599554759e+01,1458
gpu,orszag_tang,hllc,2420,1.3571100300e+00,6.4229853221e-06,2.0379883704e+03,1.7507870858e+03,1.7202019533e+03,2.0379883704e+03,3.5464450900e+01,3.2092328306e-06,1.7747116216e+01,2.9674427219e-07,5.1333047023e+00,4.8155231375e+00,0.0000000000e+00,2.2558361554e+03,6.0003969142e+04,3.0911657268e+01,1547
gpu,orszag_tang,hllc,2425,1.3571419561e+00,6.4370421733e-06,2.0335379259e+03,1.7527938205e+03,1.7251925969e+03,2.0335379259e+03,3.5471374132e+01,3.2357869615e-06,1.7750640725e+01,1.6371992696e-06,5.1717258709e+00,4.8139031443e+00,0.0000000000e+00,2.1819505368e+03,6.0126572364e+04,3.4728989414e+01,1513
gpu,orszag_tang,hllc,2430,1.3571757627e+00,7.7948108470e-06,1.6793184141e+03,1.4499196117e+03,1.4403881135e+03,1.6793184141e+03,3.5478667405e+01,5.0886987511e-06,1.7743843167e+01,1.6371992696e-06,5.2139724831e+00,4.8357981594e+00,0.0000000000e+00,2.0707763798e+03,6.0364812218e+04,4.2769260208e+01,1479
gpu,orszag_tang,hllc,2435,1.3572234413e+00,1.3180191198e-05,9.9315474207e+02,8.7092773874e+02,8.6633622480e+02,9.9315474207e+02,3.5488911511e+01,1.3781724218e-05,1.7766125428e+01,2.5636203760e-06,5.2668132474e+00,4.7785670229e+00,0.0000000000e+00,1.3168819898e+03,6.1117473291e+04,3.8805009342e+01,1373
gpu,orszag_tang,hllc,2440,1.3572970760e+00,1.5021009693e-05,8.7144404121e+02,8.2916057657e+02,8.3409359749e+02,8.7144404121e+02,3.5504619930e+01,1.4498029213e-05,1.7807144312e+01,7.0522000469e-07,5.2336582310e+00,4.7725354178e+00,0.0000000000e+00,8.2252682415e+02,6.1045685456e+04,3.1012238508e+01,1135
gpu,orszag_tang,hllc,2445,1.3573727519e+00,1.5366597746e-05,8.5184564638e+02,8.2427788637e+02,8.3100870653e+02,8.5184564638e+02,3.5520413340e+01,1.5141234475e-05,1.7810734610e+01,6.9563419617e-08,5.0154097837e+00,4.8593882636e+00,0.0000000000e+00,9.3802448727e+02,6.1447709153e+04,3.5325218748e+01,1252
gpu,orszag_tang,hllc,2450,1.3574497897e+00,1.5508855560e-05,8.4403193644e+02,8.1112835593e+02,8.1896107576e+02,8.4403193644e+02,3.5536261242e+01,1.5118671608e-05,1.7718351317e+01,3.7366612412e-07,4.9933129853e+00,4.9185231805e+00,0.0000000000e+00,9.5595434980e+02,6.0935990196e+04,3.4279270562e+01,1110
gpu,orszag_tang,hllc,2455,1.3575285544e+00,1.6323931014e-05,8.0188830610e+02,7.6717317324e+02,7.7542147197e+02,8.0188830610e+02,3.5551999273e+01,1.6512009544e-05,1.7722030319e+01,9.0404817854e-08,4.9821380023e+00,4.8234612343e+00,0.0000000000e+00,8.8370634703e+02,6.0710855966e+04,3.2327262995e+01,1191
gpu,orszag_tang,hllc,2460,1.3576138395e+00,1.8490453370e-05,7.0793122959e+02,6.7604744415e+02,6.8403747722e+02,7.0793122959e+02,3.5568738674e+01,2.0978812750e-05,1.7765531754e+01,6.2706106974e-08,5.0543756703e+00,4.8541395358e+00,0.0000000000e+00,8.0155762018e+02,6.0709625263e+04,2.9831203292e+01,1260
gpu,orszag_tang,hllc,2465,1.3577135381e+00,2.2582583388e-05,5.7964888980e+02,5.5252987479e+02,5.5931822183e+02,5.7964888980e+02,3.5588025349e+01,3.1004522325e-05,1.7764172853e+01,6.2706106974e-08,5.0980023538e+00,4.8908820470e+00,0.0000000000e+00,6.6120345048e+02,6.0855311810e+04,3.2975805871e+01,1394
gpu,orszag_tang,hllc,2470,1.3578391074e+00,2.9651155226e-05,4.4146574695e+02,4.1964223539e+02,4.2485517991e+02,4.4146574695e+02,3.5611720525e+01,5.2415570995e-05,1.7756889989e+01,6.2706106974e-08,5.1044334421e+00,4.8528371262e+00,0.0000000000e+00,4.9641206013e+02,6.1161987914e+04,3.8377697376e+01,1530
gpu,orszag_tang,hllc,2475,1.3580091519e+00,4.2020327006e-05,3.1151517189e+02,2.9412810474e+02,2.9826092946e+02,3.1151517189e+02,3.5642755219e+01,1.0184354047e-04,1.7804734897e+01,6.2706106974e-08,5.1786825921e+00,4.8491456655e+00,0.0000000000e+00,3.8249848687e+02,6.1438223990e+04,3.4964726739e+01,1633
gpu,orszag_tang,hllc,2480,1.3582602054e+00,6.5823390497e-05,1.9886501274e+02,1.8590872514e+02,1.8919902019e+02,1.9886501274e+02,3.5686049391e+01,2.3611195940e-04,1.7828489809e+01,6.2706106974e-08,5.2139609919e+00,4.8162260515e+00,0.0000000000e+00,2.4215057434e+02,6.2043497944e+04,4.0052968208e+01,1726
gpu,orszag_tang,hllc,2485,1.3586754933e+00,1.1754169023e-04,1.1136448153e+02,1.0200345126e+02,1.0456378398e+02,1.1136448153e+02,3.5750854593e+01,6.8746734529e-04,1.7846051598e+01,6.2706106974e-08,5.2105751440e+00,4.8266705926e+00,0.0000000000e+00,1.4119640775e+02,6.2427741573e+04,3.3628826376e+01,1892
gpu,orszag_tang,hllc,2490,1.3594709449e+00,2.1915705455e-04,5.9728715633e+01,5.7026846372e+01,5.5762815589e+01,5.9728715633e+01,3.5851219879e+01,1.8298909662e-03,1.7872334396e+01,6.2706106974e-08,5.1713078629e+00,4.7715271227e+00,0.0000000000e+00,7.2674772462e+01,6.3366628429e+04,3.5306819296e+01,1889
gpu,orszag_tang,hllc,2495,1.3606744841e+00,2.7599730751e-04,4.7427888004e+01,4.7032072944e+01,4.6094803181e+01,4.7427888004e+01,3.5952459667e+01,2.4040229218e-03,1.7742038735e+01,6.2706106974e-08,5.0136798678e+00,4.7512855152e+00,0.0000000000e+00,5.0306680318e+01,6.2927802594e+04,3.8967823235e+01,2020
gpu,orszag_tang,hllc,2500,1.3620913217e+00,3.0546691548e-04,4.2852331059e+01,4.0695670931e+01,3.9432180211e+01,4.2852331059e+01,3.6013755722e+01,3.0719874208e-03,1.7690331020e+01,6.2706106974e-08,4.8179564269e+00,4.7729547436e+00,0.0000000000e+00,4.6898105169e+01,6.2837729318e+04,4.1010489166e+01,2129
gpu,orszag_tang,hllc,2505,1.3637285441e+00,3.6098353152e-04,3.6261957255e+01,3.5883709448e+01,3.4492459335e+01,3.6261957255e+01,3.5989051402e+01,3.4627455830e-03,1.7582903990e+01,6.2706106974e-08,4.7315443855e+00,4.6960007425e+00,0.0000000000e+00,3.9231075406e+01,6.2731951327e+04,3.4984013843e+01,2204
gpu,orszag_tang,hllc,2510,1.3655557693e+00,3.7023742507e-04,3.5355608330e+01,3.2009720784e+01,3.0522505127e+01,3.5355608330e+01,3.5844382228e+01,3.7232911030e-03,1.7426390751e+01,6.2706106974e-08,4.6760305511e+00,4.6092344964e+00,0.0000000000e+00,3.9873135618e+01,6.2766747205e+04,3.6877494325e+01,2368
gpu,orszag_tang,hllc,2515,1.3673815666e+00,3.7079397118e-04,3.5302541053e+01,2.8862073388e+01,2.7351503241e+01,3.5302541053e+01,3.5582529849e+01,4.2038372095e-03,1.7206847399e+01,6.2706106974e-08,4.5961776334e+00,4.5676664790e+00,0.0000000000e+00,3.8644735811e+01,6.3004796356e+04,3.1994362878e+01,2455
gpu,orszag_tang,hllc,2520,1.3692382760e+00,3.7263354375e-04,3.5128263704e+01,2.6137619001e+01,2.4647154743e+01,3.5128263704e+01,3.5225031094e+01,4.9056466059e-03,1.6938518378e+01,6.2706106974e-08,4.5013230693e+00,4.5557179386e+00,0.0000000000e+00,3.6447281640e+01,6.3145617113e+04,3.9959043180e+01,2632
gpu,orszag_tang,hllc,2525,1.3711076133e+00,3.6972305533e-04,3.5404796107e+01,2.3829343664e+01,2.2551210426e+01,3.5404796107e+01,3.4783938135e+01,6.0086076861e-03,1.6649770096e+01,6.2706106974e-08,4.4559557806e+00,4.5254781625e+00,0.0000000000e+00,3.7115910310e+01,6.3177206029e+04,3.1462355427e+01,2747
gpu,orszag_tang,hllc,2530,1.3729952893e+00,3.8170854911e-04,3.4293099854e+01,2.1540516442e+01,2.0819014109e+01,3.4293099854e+01,3.4265934972e+01,6.8882802098e-03,1.6360869396e+01,6.2706106974e-08,4.4818231547e+00,4.5210480458e+00,0.0000000000e+00,3.4108736017e+01,6.3287726627e+04,2.9081503934e+01,2792
gpu,orszag_tang,hllc,2535,1.3748990274e+00,3.7811816829e-04,3.4618726334e+01,2.0292662311e+01,2.0318362575e+01,3.4618726334e+01,3.3675824628e+01,8.4913091933e-03,1.6079844314e+01,6.2706106974e-08,4.4636570442e+00,4.3916917385e+00,0.0000000000e+00,3.4980206854e+01,6.3554119040e+04,2.7934836879e+01,2868
gpu,orszag_tang,hllc,2540,1.3768379235e+00,3.8583162354e-04,3.3926636883e+01,1.9889213505e+01,1.9923220117e+01,3.3926636883e+01,3.3000369658e+01,1.0911986759e-02,1.5793519599e+01,6.2706106974e-08,4.4261320404e+00,4.3244772138e+00,0.0000000000e+00,3.2310570046e+01,6.3626108480e+04,3.5264717062e+01,2925
gpu,orszag_tang,hllc,2545,1.3788108805e+00,4.0472249034e-04,3.2343073840e+01,1.9385476879e+01,1.9547850365e+01,3.2343073840e+01,3.2251163268e+01,1.3268048682e-02,1.5520948103e+01,6.2706106974e-08,4.3676055932e+00,4.2699518979e+00,0.0000000000e+00,3.1429183482e+01,6.3733081103e+04,2.7373584836e+01,2996
gpu,orszag_tang,hllc,2550,1.3808736561e+00,4.1302664118e-04,3.1692796747e+01,1.9408319374e+01,1.9417117047e+01,3.1692796747e+01,3.1515356287e+01,1.7438928037e-02,1.5265080695e+01,6.2706106974e-08,4.3095420722e+00,4.2293288206e+00,0.0000000000e+00,2.9236338003e+01,6.4003206205e+04,2.7026283555e+01,3076
gpu,orszag_tang,hllc,2555,1.3829785552e+00,4.2656971745e-04,3.0686588509e+01,1.8959198770e+01,1.9197813738e+01,3.0686588509e+01,3.2969444709e+01,2.4768629020e-02,1.5010012612e+01,6.2706106974e-08,4.2448651416e+00,4.0585907012e+00,0.0000000000e+00,2.6293976616e+01,6.4325240223e+04,2.7270212650e+01,3142
gpu,orszag_tang,hllc,2560,1.3851114038e+00,4.2656971745e-04,3.0686588509e+01,1.8371282651e+01,1.8451561387e+01,3.0686588509e+01,3.4487223377e+01,2.4768629020e-02,1.5205919285e+01,6.2706106974e-08,4.1719841755e+00,4.1040727761e+00,0.0000000000e+00,2.4921149526e+01,6.4436453551e+04,2.6705705273e+01,3234
gpu,orszag_tang,hllc,2565,1.3872757761e+00,4.5927527410e-04,2.8501358832e+01,1.8375206531e+01,1.8604363900e+01,2.8501358832e+01,3.6067450489e+01,2.4730570355e-02,1.5623688727e+01,6.2706106974e-08,4.0881781927e+00,4.0637791901e+00,0.0000000000e+00,2.3358413666e+01,6.4605615008e+04,2.7303593417e+01,3414
gpu,orszag_tang,hllc,2570,1.3895875540e+00,4.4018968731e-04,2.9737110540e+01,1.8278025609e+01,1.8348463156e+01,2.9737110540e+01,3.7770032806e+01,2.5074648953e-02,1.6001441014e+01,6.2706106974e-08,4.0172855156e+00,4.0309566918e+00,0.0000000000e+00,2.1718948580e+01,6.5117685062e+04,2.6042214246e+01,3411
gpu,orszag_tang,hllc,2575,1.3916911808e+00,4.1615347210e-04,3.1454668212e+01,1.8782828408e+01,1.9490315380e+01,3.1454668212e+01,3.9320925125e+01,2.5074648953e-02,1.6268507822e+01,6.2706106974e-08,4.0229160180e+00,4.0225855043e+00,0.0000000000e+00,2.5415985345e+01,6.5250862933e+04,2.4858380963e+01,3445
gpu,orszag_tang,hllc,2580,1.3937749826e+00,4.2065755857e-04,3.1117875154e+01,1.9189323957e+01,2.0416899141e+01,3.1117875154e+01,4.0833643048e+01,2.5783027936e-02,1.6440813431e+01,6.2706106974e-08,4.0558023297e+00,4.0389079393e+00,0.0000000000e+00,2.4976704705e+01,6.5025470815e+04,2.6687936600e+01,3431
gpu,orszag_tang,hllc,2585,1.3959710704e+00,4.3622026231e-04,3.0007706017e+01,1.9496839875e+01,2.1212774786e+01,3.0007706017e+01,4.2387329578e+01,2.3726939268e-02,1.6560093466e+01,6.2706106974e-08,4.1015315936e+00,4.0776951130e+00,0.0000000000e+00,2.2690858890e+01,6.5220738922e+04,2.4911213705e+01,3438
gpu,orszag_tang,hllc,2590,1.3982009022e+00,4.6269053406e-04,2.8290981610e+01,2.0135927243e+01,2.1456926483e+01,2.8290981610e+01,4.3912964410e+01,2.3678747167e-02,1.6588395657e+01,6.2706106974e-08,4.1113889013e+00,4.1298900604e+00,0.0000000000e+00,2.1581986779e+01,6.5465129613e+04,2.5619448175e+01,3587
gpu,orszag_tang,hllc,2595,1.4006059182e+00,5.2465586492e-04,2.4949629395e+01,1.9500143630e+01,2.1157688535e+01,2.4949629395e+01,4.5491100792e+01,2.5400660890e-02,1.6969993290e+01,6.2706106974e-08,4.1360839163e+00,4.1401168679e+00,0.0000000000e+00,1.9662932029e+01,6.5723764589e+04,2.6968852547e+01,3789
gpu,orszag_tang,hllc,2600,1.4034266238e+00,6.0456651847e-04,2.1651826540e+01,1.7175102175e+01,1.8555230804e+01,2.1651826540e+01,4.7257437803e+01,3.1872611553e-02,1.7679825823e+01,6.2706106974e-08,4.1649038944e+00,4.1524714767e+00,0.0000000000e+00,1.6013794052e+01,6.6493923132e+04,2.7151943389e+01,3894
gpu,orszag_tang,hllc,2605,1.4064585261e+00,6.1200185404e-04,2.1388774076e+01,1.7542915285e+01,1.9172961540e+01,2.1388774076e+01,4.9048416670e+01,3.1609743510e-02,1.8362126052e+01,6.2706106974e-08,4.1500659044e+00,4.1575769364e+00,0.0000000000e+00,1.4895904081e+01,6.7461441104e+04,2.7471371607e+01,3976
gpu,orszag_tang,hllc,2610,1.4094285041e+00,5.6773899218e-04,2.3056315614e+01,1.8121337153e+01,1.9845617209e+01,2.3056315614e+01,5.0675058583e+01,3.0685618242e-02,1.8933768342e+01,6.2544414584e-07,4.1182745875e+00,4.1959340238e+00,0.0000000000e+00,1.6160458349e+01,6.8146279431e+04,2.7371289545e+01,3898
gpu,orszag_tang,hllc,2615,1.4121781630e+00,5.2864988805e-04,2.4761131489e+01,1.9034695315e+01,1.9883556676e+01,2.4761131489e+01,5.2138789802e+01,2.5418740771e-02,1.9202861679e+01,4.1369250155e-07,4.1023040792e+00,4.1872690415e+00,0.0000000000e+00,1.8062476023e+01,6.8334156915e+04,2.7052408755e+01,3887
gpu,orszag_tang,hllc,2620,1.4147732946e+00,5.0649030871e-04,2.5844461710e+01,2.0439887810e+01,2.0095961747e+01,2.5844461710e+01,5.3432214495e+01,2.7170353279e-02,1.9211466841e+01,6.2544414584e-07,4.0957599800e+00,4.1626310666e+00,0.0000000000e+00,1.9321633193e+01,6.8296763256e+04,2.6311685501e+01,3747
gpu,orszag_tang,hllc,2625,1.4172857786e+00,5.0113285871e-04,2.6120756527e+01,2.1052969165e+01,2.0626048100e+01,2.6120756527e+01,5.4599847101e+01,2.9396493534e-02,1.9065122783e+01,5.8574635949e-07,4.0785291927e+00,4.1328349901e+00,0.0000000000e+00,1.9970260809e+01,6.8435079047e+04,2.6994967859e+01,3840
gpu,orszag_tang,hllc,2630,1.4198120135e+00,5.1416688403e-04,2.5458600693e+01,2.1109915824e+01,2.0345468624e+01,2.5458600693e+01,5.5689595268e+01,2.5505469299e-02,1.8806196657e+01,5.8574635949e-07,4.0443948964e+00,4.1003219455e+00,0.0000000000e+00,2.0009983318e+01,6.8668768074e+04,2.7876353195e+01,3931
gpu,orszag_tang,hllc,2635,1.4223689223e+00,5.0556284601e-04,2.5891873767e+01,2.2513472120e+01,2.0892830279e+01,2.5891873767e+01,5.6733829062e+01,2.2295744215e-02,1.8663248055e+01,3.3428170632e-07,3.9953100961e+00,4.1789885762e+00,0.0000000000e+00,2.0401325754e+01,6.9068807595e+04,2.7622666223e+01,3906
gpu,orszag_tang,hllc,2640,1.4248845678e+00,5.0297133553e-04,2.6025279107e+01,2.4549644091e+01,2.2689497224e+01,2.6025279107e+01,5.7678864882e+01,1.9622207190e-02,1.8621891580e+01,3.3428170632e-07,3.9459565157e+00,4.2031497814e+00,0.0000000000e+00,2.1496263530e+01,6.9391611521e+04,2.7855225341e+01,3971
gpu,orszag_tang,hllc,2645,1.4273066417e+00,4.6964634851e-04,2.7871970966e+01,2.6774350594e+01,2.5040294291e+01,2.7871970966e+01,5.8491232616e+01,1.7181865539e-02,1.8515022833e+01,3.3428170632e-07,3.9089930837e+00,4.2133804444e+00,0.0000000000e+00,2.4421478909e+01,6.9698926592e+04,2.7917459217e+01,3993
gpu,orszag_tang,hllc,2650,1.4296108118e+00,4.3873019532e-04,2.9836034833e+01,2.7875810235e+01,2.5792149170e+01,2.9836034833e+01,5.9174712771e+01,1.5330767525e-02,1.8355525487e+01,1.6427512365e-07,3.8842895249e+00,4.2495183965e+00,0.0000000000e+00,2.4583691689e+01,6.9735772237e+04,2.7806978648e+01,3911
gpu,orszag_tang,hllc,2655,1.4317514715e+00,4.1752614748e-04,3.1351256608e+01,2.9355587911e+01,2.7095410019e+01,3.1351256608e+01,5.9739708968e+01,1.3630754564e-02,1.8405408997e+01,1.6427512365e-07,3.8761211568e+00,4.2383505249e+00,0.0000000000e+00,2.7119733537e+01,6.9581866044e+04,2.7324574399e+01,3835
gpu,orszag_tang,hllc,2660,1.4337679408e+00,3.8566204290e-04,3.3941554869e+01,3.1623228053e+01,2.8945403461e+01,3.3941554869e+01,6.0216565153e+01,1.1987552947e-02,1.8410540461e+01,1.6427512365e-07,3.9033391312e+00,4.2367957109e+00,0.0000000000e+00,2.7889512423e+01,6.9389984696e+04,2.6153601660e+01,3754
gpu,orszag_tang,hllc,2665,1.4356315580e+00,3.5147117144e-04,3.7243365754e+01,3.4164219559e+01,3.1177352630e+01,3.7243365754e+01,6.0618014412e+01,1.0207791882e-02,1.8385600222e+01,8.7878778624e-08,3.8897279559e+00,4.2208632440e+00,0.0000000000e+00,3.1352143221e+01,6.9270333285e+04,2.3849823846e+01,3641
gpu,orszag_tang,hllc,2670,1.4373735094e+00,3.3717060091e-04,3.8822985619e+01,3.5688014209e+01,3.2628301259e+01,3.8822985619e+01,6.0965535703e+01,9.1548438346e-03,1.8330923746e+01,8.7878778624e-08,3.8728972201e+00,4.2249301151e+00,0.0000000000e+00,3.3067435290e+01,6.8934259309e+04,2.6618448261e+01,3556
gpu,orszag_tang,hllc,2675,1.4390477123e+00,3.3410995897e-04,3.9178626792e+01,3.6558699605e+01,3.2979855749e+01,3.9178626792e+01,6.1295662987e+01,9.0604439728e-03,1.8252225842e+01,1.6427512365e-07,3.8673743559e+00,4.2735590449e+00,0.0000000000e+00,3.4783644445e+01,6.8801630591e+04,2.6954679979e+01,3590
gpu,orszag_tang,hllc,2680,1.4407199408e+00,3.3597899139e-04,3.8960678273e+01,3.6338367759e+01,3.3362436611e+01,3.8960678273e+01,6.1626948744e+01,9.1056688031e-03,1.8154864698e+01,1.6427512365e-07,3.8611797528e+00,4.2735590449e+00,0.0000000000e+00,3.3649991001e+01,6.8653462276e+04,2.3378570310e+01,3713
gpu,orszag_tang,hllc,2685,1.4423805866e+00,3.1783752211e-04,4.1184468414e+01,3.8531339230e+01,3.5624578809e+01,4.1184468414e+01,6.1960280822e+01,7.9684112525e-03,1.8043948936e+01,1.6427512365e-07,3.8625047090e+00,4.2735590449e+00,0.0000000000e+00,3.3495279755e+01,6.8681049506e+04,2.3324296299e+01,3624
gpu,orszag_tang,hllc,2690,1.4439586308e+00,3.0940362768e-04,4.2307097329e+01,4.1425915116e+01,3.8902529694e+01,4.2307097329e+01,6.2283192357e+01,7.0137934903e-03,1.7932341731e+01,1.6427512365e-07,3.8576844165e+00,4.2735590449e+00,0.0000000000e+00,3.6324078371e+01,6.8578494677e+04,2.3647942043e+01,3704
gpu,orszag_tang,hllc,2695,1.4454407746e+00,2.8265860303e-04,4.6310175066e+01,4.3160811400e+01,3.9611820581e+01,4.6310175066e+01,6.2600147984e+01,6.8125779882e-03,1.7811701296e+01,1.6427512365e-07,3.8461714240e+00,4.2735590449e+00,0.0000000000e+00,3.8171976448e+01,6.8419775064e+04,2.3396018712e+01,3561
gpu,orszag_tang,hllc,2700,1.4468299095e+00,2.6586246366e-04,4.9235868840e+01,4.6470404470e+01,4.2421307459e+01,4.9235868840e+01,6.2911661709e+01,5.8458436046e-03,1.7683837710e+01,1.5223224059e-07,3.8263643088e+00,4.2735590449e+00,0.0000000000e+00,3.9230042644e+01,6.8043291671e+04,2.4078800062e+01,3543
gpu,orszag_tang,hllc,2705,1.4481105983e+00,2.5182953798e-04,5.1979483800e+01,4.8938277530e+01,4.4816727623e+01,5.1979483800e+01,6.3211186966e+01,5.0522336144e-03,1.7540474560e+01,1.5223224059e-07,3.8060604987e+00,4.2839322703e+00,0.0000000000e+00,4.4271532396e+01,6.7850206034e+04,2.3590965040e+01,3439
gpu,orszag_tang,hllc,2710,1.4493279132e+00,2.3535601093e-04,5.5617739857e+01,5.2234616824e+01,4.6940892911e+01,5.5617739857e+01,6.3502198440e+01,4.7392729460e-03,1.7397436013e+01,1.4699338650e-07,3.7930671741e+00,4.2735590449e+00,0.0000000000e+00,4.5645214205e+01,6.7403167155e+04,2.4574228114e+01,3437
gpu,orszag_tang,hllc,2715,1.4504623174e+00,2.1863237066e-04,5.9872055315e+01,5.4902963214e+01,4.9858971907e+01,5.9872055315e+01,6.3768640108e+01,4.1023771758e-03,1.7253227451e+01,1.6427512365e-07,3.7709635008e+00,4.2735590449e+00,0.0000000000e+00,5.0413228003e+01,6.7171803277e+04,2.4857732728e+01,3384
gpu,orszag_tang,hllc,2720,1.4515586668e+00,2.0657929953e-04,6.3365348897e+01,5.8185854570e+01,5.2950626327e+01,6.3365348897e+01,6.4003522314e+01,3.8253106806e-03,1.7106466341e+01,1.6427512365e-07,3.7578783389e+00,4.2735590449e+00,0.0000000000e+00,4.7199573962e+01,6.6790730297e+04,2.5677364265e+01,3324
