arch,case,solver,step,t,dt,ch_glm,max_cf_x,max_cf_y,max_speed,max_rho,min_rho,max_p,min_p,max_abs_Bx,max_abs_By,max_abs_Bz,max_abs_psi,divB_L1,divB_max,n_floor_triggered
gpu,rotor,hllc,12475,9.2312996661e-02,4.2383842923e-07,2.3593896424e+03,2.2620516309e+03,1.9619114039e+03,2.3593896424e+03,3.0175354915e+01,5.8490979079e-07,1.7145232661e+01,8.0420663107e-08,5.1988161020e+00,4.7088810826e+00,0.0000000000e+00,2.4632046757e+03,5.5027029405e+06,5.1230276662e+02,10361
gpu,rotor,hllc,12480,9.2315115066e-02,4.2082456932e-07,2.3762871109e+03,2.2861472202e+03,1.9912258241e+03,2.3762871109e+03,3.0171790268e+01,5.6913104234e-07,1.7158501390e+01,8.0420663107e-08,5.0752157770e+00,4.6438513789e+00,0.0000000000e+00,2.2068205170e+03,5.5097731145e+06,5.7334348386e+02,10023
gpu,rotor,hllc,12485,9.2317215812e-02,4.1912728009e-07,2.3859100743e+03,2.2913371936e+03,1.9862007474e+03,2.3859100743e+03,3.0168250326e+01,5.5988526815e-07,1.7172555269e+01,8.0420663107e-08,5.0941532910e+00,4.6942295963e+00,0.0000000000e+00,2.2124396483e+03,5.5035719127e+06,6.3827645443e+02,10144
gpu,rotor,hllc,12490,9.2319302421e-02,4.2047660899e-07,2.3782535785e+03,2.3059856909e+03,1.9838435147e+03,2.3782535785e+03,3.0164727833e+01,5.4587687495e-07,1.7178593394e+01,8.0420663107e-08,5.0692763099e+00,4.8170161714e+00,0.0000000000e+00,2.6853580238e+03,5.5164124999e+06,6.7273355049e+02,10460
gpu,rotor,hllc,12495,9.2321372484e-02,4.0689406271e-07,2.4576421522e+03,2.3556749119e+03,2.0186933806e+03,2.4576421522e+03,3.0161224063e+01,5.3313043267e-07,1.7209658427e+01,8.0420663107e-08,5.3247808742e+00,4.6504369875e+00,0.0000000000e+00,2.4990628710e+03,5.5149020967e+06,4.3412093850e+02,10233
gpu,rotor,hllc,12500,9.2323392271e-02,3.9944511268e-07,2.5034728634e+03,2.4106051515e+03,2.0849116956e+03,2.5034728634e+03,3.0157789738e+01,5.1232939347e-07,1.7214247795e+01,7.6752884953e-08,5.2309087565e+00,4.5670082214e+00,0.0000000000e+00,2.6595549295e+03,5.5171901572e+06,4.4499291371e+02,10452
gpu,rotor,hllc,12505,9.2325389797e-02,3.9916174234e-07,2.5052501127e+03,2.4179016412e+03,2.0911213588e+03,2.5052501127e+03,3.0154386510e+01,5.0098596119e-07,1.7208657539e+01,2.1234937009e-08,5.2043036373e+00,4.8297239488e+00,0.0000000000e+00,2.9511244200e+03,5.5272586508e+06,5.1486454842e+02,10478
gpu,rotor,hllc,12510,9.2327381564e-02,3.9694839747e-07,2.5192191387e+03,2.4333663335e+03,2.0944785269e+03,2.5192191387e+03,3.0151006474e+01,4.9357393454e-07,1.7196446871e+01,8.1265178586e-08,5.3720158493e+00,4.9574850879e+00,0.0000000000e+00,2.1870301265e+03,5.5298290381e+06,4.2418680178e+02,10463
gpu,rotor,hllc,12515,9.2329379508e-02,3.9700716800e-07,2.5188462088e+03,2.4402296650e+03,2.1028764447e+03,2.5188462088e+03,3.0147611025e+01,4.9129495332e-07,1.7194187672e+01,8.1265178586e-08,5.3450792188e+00,4.6527443959e+00,0.0000000000e+00,2.5330702008e+03,5.5451546901e+06,5.0790685222e+02,10256
gpu,rotor,hllc,12520,9.2331353804e-02,3.8969259784e-07,2.5661252113e+03,2.4866961625e+03,2.1452645340e+03,2.5661252113e+03,3.0144237443e+01,4.8599530684e-07,1.7182743810e+01,7.8233242791e-07,5.3848951349e+00,4.5700769500e+00,0.0000000000e+00,2.5409197993e+03,5.5322927100e+06,5.2137387810e+02,10307
gpu,rotor,hllc,12525,9.2333300621e-02,3.8639827953e-07,2.5880032417e+03,2.5111507101e+03,2.1709581982e+03,2.5880032417e+03,3.0140904779e+01,4.7859425305e-07,1.7190254804e+01,4.6187371474e-07,5.4286058748e+00,4.6569450362e+00,0.0000000000e+00,2.3000394853e+03,5.5451479873e+06,4.9195969650e+02,10102
gpu,rotor,hllc,12530,9.2335232789e-02,3.9166817899e-07,2.5531816309e+03,2.5188836975e+03,2.1751967670e+03,2.5531816309e+03,3.0137601998e+01,4.6628828256e-07,1.7228856138e+01,4.6187371474e-07,5.3408313745e+00,4.6842459061e+00,0.0000000000e+00,2.6741688574e+03,5.5502003085e+06,5.2884391490e+02,10382
gpu,rotor,hllc,12535,9.2337193810e-02,3.9388290070e-07,2.5388256211e+03,2.4904058876e+03,2.1513433259e+03,2.5388256211e+03,3.0134241554e+01,4.6654367039e-07,1.7238334416e+01,2.6982490153e-07,5.4352274617e+00,4.7408365844e+00,0.0000000000e+00,2.6561691685e+03,5.5591400091e+06,5.1192527139e+02,10387
gpu,rotor,hllc,12540,9.2339179808e-02,3.8278791507e-07,2.6124126720e+03,2.4880569257e+03,2.1461698781e+03,2.6124126720e+03,3.0130814240e+01,4.6358610420e-07,1.7237139897e+01,1.4666670787e-07,5.5345297314e+00,4.6588423179e+00,0.0000000000e+00,2.6428556948e+03,5.5791117991e+06,4.8865417937e+02,10355
gpu,rotor,hllc,12545,9.2341143559e-02,3.9741107458e-07,2.5162861932e+03,2.4737853829e+03,2.1180484572e+03,2.5162861932e+03,3.0127427552e+01,4.7270302103e-07,1.7257536278e+01,2.9072946042e-07,5.5210089413e+00,4.6445331651e+00,0.0000000000e+00,2.4951546940e+03,5.5734218045e+06,5.1111337899e+02,10348
gpu,rotor,hllc,12550,9.2343141219e-02,3.9841802355e-07,2.5099266120e+03,2.4680135868e+03,2.1226163088e+03,2.5099266120e+03,3.0123995185e+01,4.7064894521e-07,1.7275583991e+01,2.9072946042e-07,5.4382298971e+00,4.5870375084e+00,0.0000000000e+00,2.4199145863e+03,5.5917239892e+06,5.8370932836e+02,10201
gpu,rotor,hllc,12555,9.2345137852e-02,4.0152302610e-07,2.4905171933e+03,2.4835856580e+03,2.1381607690e+03,2.4905171933e+03,3.0120558887e+01,4.7023261129e-07,1.7285052055e+01,3.0612248292e-07,5.3382897472e+00,4.4967731896e+00,0.0000000000e+00,3.9831967424e+03,5.5904735251e+06,5.0252604940e+02,10128
gpu,rotor,hllc,12560,9.2347138211e-02,3.9925262497e-07,2.5046798380e+03,2.4842050550e+03,2.1484051265e+03,2.5046798380e+03,3.0117107345e+01,4.7241710585e-07,1.7300648190e+01,3.1659953414e-08,5.3060864281e+00,4.5874993954e+00,0.0000000000e+00,2.9273255209e+03,5.5879277927e+06,6.3250571026e+02,10399
gpu,rotor,hllc,12565,9.2349129576e-02,3.9484401745e-07,2.5326456925e+03,2.4972984844e+03,2.1352053944e+03,2.5326456925e+03,3.0113666401e+01,4.7508689545e-07,1.7305205230e+01,3.1659953414e-08,5.5004969917e+00,4.5425068944e+00,0.0000000000e+00,2.5204360542e+03,5.5969157203e+06,5.4469904314e+02,10073
gpu,rotor,hllc,12570,9.2351081960e-02,3.8308187093e-07,2.6104080508e+03,2.5425730890e+03,2.1507289012e+03,2.6104080508e+03,3.0110269870e+01,4.6069371636e-07,1.7303686379e+01,4.0783223554e-08,5.5046500652e+00,4.5446497591e+00,0.0000000000e+00,2.6800769611e+03,5.5945061275e+06,5.1971169251e+02,9973
gpu,rotor,hllc,12575,9.2352973086e-02,3.7119958265e-07,2.6939685461e+03,2.6154892887e+03,2.2092296158e+03,2.6939685461e+03,3.0106965935e+01,4.3491852852e-07,1.7278184705e+01,4.0783223554e-08,5.3048338392e+00,4.7871786376e+00,0.0000000000e+00,2.6709372052e+03,5.5973119684e+06,5.3770136604e+02,9849
gpu,rotor,hllc,12580,9.2354830540e-02,3.6838340138e-07,2.7145631325e+03,2.6445607564e+03,2.2452134913e+03,2.7145631325e+03,3.0103727851e+01,4.1972200589e-07,1.7302578176e+01,2.2753252706e-07,5.3100312093e+00,4.9862850532e+00,0.0000000000e+00,2.6028075129e+03,5.5898942122e+06,5.2547908097e+02,10019
gpu,rotor,hllc,12585,9.2356666128e-02,3.6522413751e-07,2.7380446616e+03,2.6566403668e+03,2.2482877865e+03,2.7380446616e+03,3.0100546686e+01,4.1488662016e-07,1.7293174244e+01,5.4061438650e-07,5.5483226849e+00,4.5430835392e+00,0.0000000000e+00,2.9753600693e+03,5.6089050157e+06,6.0161868893e+02,10396
gpu,rotor,hllc,12590,9.2358485370e-02,3.6698215258e-07,2.7249281552e+03,2.6732927883e+03,2.2597069781e+03,2.7249281552e+03,3.0097391316e+01,4.0755036799e-07,1.7292832409e+01,5.4061438650e-07,5.3730159505e+00,4.5322609202e+00,0.0000000000e+00,2.3964941849e+03,5.6137263423e+06,5.4596968641e+02,10364
gpu,rotor,hllc,12595,9.2360314056e-02,3.6299350890e-07,2.7548701987e+03,2.6802998863e+03,2.2665289668e+03,2.7548701987e+03,3.0094186754e+01,4.0590099949e-07,1.7303953637e+01,1.9428130513e-07,5.3357967854e+00,4.7558515859e+00,0.0000000000e+00,2.8027887074e+03,5.6190031724e+06,4.7308090387e+02,10452
gpu,rotor,hllc,12600,9.2362136132e-02,3.5359742319e-07,2.8280749078e+03,2.6769687175e+03,2.2582021550e+03,2.8280749078e+03,3.0090980045e+01,4.0536286667e-07,1.7332673245e+01,2.9368345533e-09,5.5836822764e+00,4.5833276658e+00,0.0000000000e+00,3.0457148977e+03,5.6218886215e+06,4.7252807375e+02,10061
gpu,rotor,hllc,12605,9.2363945800e-02,3.5862691560e-07,2.7884131294e+03,2.6784793601e+03,2.2505280429e+03,2.7884131294e+03,3.0087779658e+01,4.0539344159e-07,1.7303586791e+01,2.9368345533e-09,5.5128661133e+00,4.5085039048e+00,0.0000000000e+00,2.8109097470e+03,5.6246306659e+06,5.1382930689e+02,10114
gpu,rotor,hllc,12610,9.2365777436e-02,3.6876713598e-07,2.7117383911e+03,2.6752441474e+03,2.2476770370e+03,2.7117383911e+03,3.0084539264e+01,4.0355909479e-07,1.7300785242e+01,5.7926673103e-08,5.2712577495e+00,4.7694384063e+00,0.0000000000e+00,3.3227340306e+03,5.6343181431e+06,5.3149305397e+02,10009
gpu,rotor,hllc,12615,9.2367602720e-02,3.6795619550e-07,2.7177148047e+03,2.6832362352e+03,2.2543726631e+03,2.7177148047e+03,3.0081314002e+01,4.0310009427e-07,1.7334863285e+01,5.7926673103e-08,5.2388657635e+00,4.8371348255e+00,0.0000000000e+00,2.7395433238e+03,5.6365979484e+06,5.5575015190e+02,9911
gpu,rotor,hllc,12620,9.2369427480e-02,3.6017501043e-07,2.7764280448e+03,2.7196137997e+03,2.2844565245e+03,2.7764280448e+03,3.0078092349e+01,3.9754698509e-07,1.7327955093e+01,5.8485682963e-08,5.3133906341e+00,4.8850754906e+00,0.0000000000e+00,2.5991356980e+03,5.6419326656e+06,5.5842651144e+02,9978
gpu,rotor,hllc,12625,9.2371221790e-02,3.5441253809e-07,2.8215706064e+03,2.7496100826e+03,2.3063522980e+03,2.8215706064e+03,3.0074907268e+01,3.9282848502e-07,1.7308778278e+01,3.9102680205e-09,5.4907715074e+00,4.7303937205e+00,0.0000000000e+00,2.9525176239e+03,5.6380062392e+06,5.1046307585e+02,9998
gpu,rotor,hllc,12630,9.2372983049e-02,3.4941936749e-07,2.8618905906e+03,2.7733973934e+03,2.3180189207e+03,2.8618905906e+03,3.0071780077e+01,3.8871155417e-07,1.7341747159e+01,5.8485682963e-08,5.5017503105e+00,4.7650344990e+00,0.0000000000e+00,2.8560072526e+03,5.6441871429e+06,5.0857048157e+02,10011
gpu,rotor,hllc,12635,9.2374723881e-02,3.4667966438e-07,2.8845072346e+03,2.7975302483e+03,2.3351639577e+03,2.8845072346e+03,3.0068702382e+01,3.7915035305e-07,1.7361798334e+01,1.7558092971e-07,5.5679079593e+00,4.8395898774e+00,0.0000000000e+00,3.6881311913e+03,5.6442546063e+06,5.0963782216e+02,10234
gpu,rotor,hllc,12640,9.2376463207e-02,3.4743159906e-07,2.8782643913e+03,2.8238106660e+03,2.3709399430e+03,2.8782643913e+03,3.0065626786e+01,3.6721103365e-07,1.7367797273e+01,2.1169985498e-08,5.6957498061e+00,4.7141494368e+00,0.0000000000e+00,2.7464602944e+03,5.6618444519e+06,5.3674958547e+02,10317
gpu,rotor,hllc,12645,9.2378195253e-02,3.4746585920e-07,2.8779805944e+03,2.8594236338e+03,2.4088320510e+03,2.8779805944e+03,3.0062544443e+01,3.5620100789e-07,1.7364310179e+01,2.1169985498e-08,5.6073281601e+00,4.5079732650e+00,0.0000000000e+00,2.7312876866e+03,5.6557461209e+06,5.1941583362e+02,10060
gpu,rotor,hllc,12650,9.2379914237e-02,3.4447122322e-07,2.9030001132e+03,2.8267005619e+03,2.3594217344e+03,2.9030001132e+03,3.0059458997e+01,3.6992885927e-07,1.7354291710e+01,2.1169985498e-08,5.3481305082e+00,4.6282630382e+00,0.0000000000e+00,3.1549766564e+03,5.6600538812e+06,5.0289776881e+02,9985
gpu,rotor,hllc,12655,9.2381641401e-02,3.4556521537e-07,2.8938097803e+03,2.7967860760e+03,2.3111269069e+03,2.8938097803e+03,3.0056334340e+01,3.8263674016e-07,1.7352041044e+01,2.1169985498e-08,5.3592044256e+00,4.8492097538e+00,0.0000000000e+00,3.6320004638e+03,5.6654122676e+06,5.4303910543e+02,10093
gpu,rotor,hllc,12660,9.2383359294e-02,3.4541502669e-07,2.8950680275e+03,2.8379743762e+03,2.3534577784e+03,2.8950680275e+03,3.0053238757e+01,3.6928914803e-07,1.7374780928e+01,1.1518414258e-07,4.9096568305e+00,4.6867659767e+00,0.0000000000e+00,2.9737663295e+03,5.6742780315e+06,5.0435662037e+02,10305
gpu,rotor,hllc,12665,9.2385063172e-02,3.3709232036e-07,2.9665463720e+03,2.9005114986e+03,2.4173520101e+03,2.9665463720e+03,3.0050187113e+01,3.5661601154e-07,1.7378698760e+01,3.3416384273e-07,5.2230624506e+00,4.5568338119e+00,0.0000000000e+00,2.9766843568e+03,5.6798021034e+06,5.2578311450e+02,10253
gpu,rotor,hllc,12670,9.2386752392e-02,3.3668666131e-07,2.9701206342e+03,2.9149025546e+03,2.4429718241e+03,2.9701206342e+03,3.0047155551e+01,3.4685982454e-07,1.7392302128e+01,3.3416384273e-07,5.2306457976e+00,4.6698689665e+00,0.0000000000e+00,3.2531804430e+03,5.6876898065e+06,5.4429611467e+02,10233
gpu,rotor,hllc,12675,9.2388447398e-02,3.4528447915e-07,2.8961626148e+03,2.8941820635e+03,2.4116787248e+03,2.8961626148e+03,3.0044093187e+01,3.4643310412e-07,1.7417434506e+01,2.6154940347e-08,5.5380521586e+00,4.6116261714e+00,0.0000000000e+00,2.9252333522e+03,5.6928789863e+06,5.3698820275e+02,10215
gpu,rotor,hllc,12680,9.2390169370e-02,3.3984210000e-07,2.9425430222e+03,2.8726924233e+03,2.3900185541e+03,2.9425430222e+03,3.0040964377e+01,3.4731101536e-07,1.7391916807e+01,2.6154940347e-08,5.6434191598e+00,4.5355314871e+00,0.0000000000e+00,2.9566090809e+03,5.7027789289e+06,5.0495438213e+02,10216
gpu,rotor,hllc,12685,9.2391876553e-02,3.4490269353e-07,2.8993684850e+03,2.8904039520e+03,2.4104561581e+03,2.8993684850e+03,3.0037870926e+01,3.4683204087e-07,1.7369336611e+01,3.3416384273e-07,5.5759746543e+00,4.5281068476e+00,0.0000000000e+00,2.6580587253e+03,5.7025941263e+06,5.6759757815e+02,10203
gpu,rotor,hllc,12690,9.2393603097e-02,3.4364047879e-07,2.9100180617e+03,2.8961423392e+03,2.4339526538e+03,2.9100180617e+03,3.0034744369e+01,3.4532684102e-07,1.7372632197e+01,1.9430576375e-07,4.6147878537e+00,5.1936907778e+00,0.0000000000e+00,3.2174373850e+03,5.7190023977e+06,5.4275083724e+02,10284
gpu,rotor,hllc,12695,9.2395312922e-02,3.3107868834e-07,3.0204299921e+03,2.9085504239e+03,2.4365880373e+03,3.0204299921e+03,3.0031659263e+01,3.4551459110e-07,1.7360855296e+01,1.9430576375e-07,5.0037056846e+00,4.6038132048e+00,0.0000000000e+00,3.2737871930e+03,5.7049294773e+06,5.3836400283e+02,10005
gpu,rotor,hllc,12700,9.2397010131e-02,3.3750736547e-07,2.9628983018e+03,2.9265452770e+03,2.4737275869e+03,2.9628983018e+03,3.0028606971e+01,3.4846846062e-07,1.7350155327e+01,1.9430576375e-07,5.2595768281e+00,4.5832482404e+00,0.0000000000e+00,3.2459253544e+03,5.7267324300e+06,5.6437185556e+02,10438
gpu,rotor,hllc,12705,9.2398703717e-02,3.4304194557e-07,2.9150954072e+03,2.9063090342e+03,2.4508977992e+03,2.9150954072e+03,3.0025525123e+01,3.4916518138e-07,1.7392464296e+01,3.3416384273e-07,5.0708797952e+00,4.5551303271e+00,0.0000000000e+00,2.9285318742e+03,5.7314166613e+06,5.2108059207e+02,10256
gpu,rotor,hllc,12710,9.2400430342e-02,3.4857650911e-07,2.8688106452e+03,2.8591578488e+03,2.3860189293e+03,2.8688106452e+03,3.0022363364e+01,3.6743827548e-07,1.7415182559e+01,2.4600500850e-07,5.0704145472e+00,4.6395304014e+00,0.0000000000e+00,2.8196297754e+03,5.7428859482e+06,5.0401592999e+02,10245
gpu,rotor,hllc,12715,9.2402164843e-02,3.4228489541e-07,2.9215428826e+03,2.8806048111e+03,2.4106664122e+03,2.9215428826e+03,3.0019211293e+01,3.5714564132e-07,1.7399710623e+01,2.4600500850e-07,5.1716407925e+00,4.7093922686e+00,0.0000000000e+00,2.9839935903e+03,5.7401566113e+06,4.9046184130e+02,10251
gpu,rotor,hllc,12720,9.2403877580e-02,3.4145661971e-07,2.9286297066e+03,2.8744304335e+03,2.4312996974e+03,2.9286297066e+03,3.0016088500e+01,3.6020129881e-07,1.7389515279e+01,7.8810402759e-08,5.3653960782e+00,4.5381887352e+00,0.0000000000e+00,2.9050891009e+03,5.7375206718e+06,4.8334981776e+02,10263
gpu,rotor,hllc,12725,9.2405585233e-02,3.4283639101e-07,2.9168432122e+03,2.8430048228e+03,2.4124657692e+03,2.9168432122e+03,3.0012958992e+01,3.7114613736e-07,1.7422011431e+01,2.1905343255e-07,5.3672810581e+00,4.5528541859e+00,0.0000000000e+00,2.6915378524e+03,5.7432114118e+06,6.5241019202e+02,10058
gpu,rotor,hllc,12730,9.2407304069e-02,3.4424772908e-07,2.9048848126e+03,2.8095517450e+03,2.3949050418e+03,2.9048848126e+03,3.0009820014e+01,3.7943779635e-07,1.7409806485e+01,3.3416384273e-07,5.2511885081e+00,4.6901602608e+00,0.0000000000e+00,3.4034580917e+03,5.7529606142e+06,5.0470839467e+02,10023
gpu,rotor,hllc,12735,9.2409022241e-02,3.4259372959e-07,2.9189092316e+03,2.8143321324e+03,2.4040241831e+03,2.9189092316e+03,3.0006683625e+01,3.7864887652e-07,1.7394627070e+01,3.3416384273e-07,5.3284492387e+00,4.5675561340e+00,0.0000000000e+00,3.6109903192e+03,5.7557013739e+06,4.8968206019e+02,10155
gpu,rotor,hllc,12740,9.2410733519e-02,3.4131820666e-07,2.9298173390e+03,2.8326396047e+03,2.4128363599e+03,2.9298173390e+03,3.0003554787e+01,3.7221767083e-07,1.7401946394e+01,3.3416384273e-07,5.3052610103e+00,4.5186302804e+00,0.0000000000e+00,3.0563669291e+03,5.7588899566e+06,5.3684663631e+02,10171
gpu,rotor,hllc,12745,9.2412432057e-02,3.4215893399e-07,2.9226184111e+03,2.8345299692e+03,2.3872029097e+03,2.9226184111e+03,3.0000423663e+01,3.6053110678e-07,1.7410640103e+01,3.3416384273e-07,5.2333178601e+00,4.4408149866e+00,0.0000000000e+00,3.7795831542e+03,5.7588591931e+06,5.2170593050e+02,10312
gpu,rotor,hllc,12750,9.2414152375e-02,3.4258519765e-07,2.9189819258e+03,2.8320734602e+03,2.3940864219e+03,2.9189819258e+03,2.9997249862e+01,3.7201193510e-07,1.7412229664e+01,3.3416384273e-07,5.2431022788e+00,4.5224650657e+00,0.0000000000e+00,3.1148280999e+03,5.7680703594e+06,5.0521549257e+02,10139
gpu,rotor,hllc,12755,9.2415861456e-02,3.3715774367e-07,2.9659707326e+03,2.8675952091e+03,2.4207296907e+03,2.9659707326e+03,2.9994111750e+01,3.7499683863e-07,1.7406501658e+01,3.3416384273e-07,5.2840323595e+00,4.5064721122e+00,0.0000000000e+00,3.0771839653e+03,5.7702440616e+06,5.7290016042e+02,9802
gpu,rotor,hllc,12760,9.2417550845e-02,3.3859050718e-07,2.9534200717e+03,2.8801805930e+03,2.4381442402e+03,2.9534200717e+03,2.9990996141e+01,3.6936109135e-07,1.7400944475e+01,1.4586091730e-07,5.1249408410e+00,4.7170782558e+00,0.0000000000e+00,2.8784846331e+03,5.7768149292e+06,5.7998867576e+02,9965
gpu,rotor,hllc,12765,9.2419233553e-02,3.3544142677e-07,2.9811463946e+03,2.8798011341e+03,2.4274360889e+03,2.9811463946e+03,2.9987875148e+01,3.7744503817e-07,1.7425150579e+01,1.4586091730e-07,5.2182328329e+00,4.7279974522e+00,0.0000000000e+00,2.8765352738e+03,5.7817930991e+06,5.7597588627e+02,10184
gpu,rotor,hllc,12770,9.2420909557e-02,3.3590585878e-07,2.9770245855e+03,2.9015333653e+03,2.4299361103e+03,2.9770245855e+03,2.9984752171e+01,3.6443582558e-07,1.7447867548e+01,1.4191601503e-07,5.3246548600e+00,4.8090372183e+00,0.0000000000e+00,3.2371709772e+03,5.7849737330e+06,6.0959506044e+02,10408
gpu,rotor,hllc,12775,9.2422573727e-02,3.3159434140e-07,3.0157330061e+03,2.9548544481e+03,2.4611331053e+03,3.0157330061e+03,2.9981658088e+01,3.4794453857e-07,1.7443879788e+01,1.4191601503e-07,5.2685096675e+00,4.7647089640e+00,0.0000000000e+00,2.9591784498e+03,5.7974303876e+06,6.2877414373e+02,10073
gpu,rotor,hllc,12780,9.2424210878e-02,3.2090924338e-07,3.1161458282e+03,3.0235832097e+03,2.5187332147e+03,3.1161458282e+03,2.9978634610e+01,3.3433437188e-07,1.7445341966e+01,6.1662523620e-07,5.1970871276e+00,4.7687448599e+00,0.0000000000e+00,3.0440276611e+03,5.7856080406e+06,6.3648351297e+02,10338
gpu,rotor,hllc,12785,9.2425807111e-02,3.1989945077e-07,3.1259822347e+03,3.0308213452e+03,2.5268204644e+03,3.1259822347e+03,2.9975694127e+01,3.2494041552e-07,1.7465808237e+01,1.0790833258e-07,5.2543465896e+00,4.7196670389e+00,0.0000000000e+00,3.2683156661e+03,5.7975831980e+06,5.0478494134e+02,10303
gpu,rotor,hllc,12790,9.2427393915e-02,3.1375673384e-07,3.1871825913e+03,3.0551726902e+03,2.5577125075e+03,3.1871825913e+03,2.9972747844e+01,3.2906646085e-07,1.7454727643e+01,8.9490354949e-08,5.3293138534e+00,4.4890982395e+00,0.0000000000e+00,4.5656471884e+03,5.7919524916e+06,5.2622113343e+02,10157
gpu,rotor,hllc,12795,9.2428944027e-02,3.0780286083e-07,3.2488327019e+03,3.1087749827e+03,2.5881017490e+03,3.2488327019e+03,2.9969851411e+01,3.2024498570e-07,1.7457124812e+01,6.1051359612e-07,5.1967623567e+00,4.7417590047e+00,0.0000000000e+00,3.4025646131e+03,5.7976910739e+06,5.1363335455e+02,10141
gpu,rotor,hllc,12800,9.2430482162e-02,3.0396500377e-07,3.2898524093e+03,3.1457282075e+03,2.6443153303e+03,3.2898524093e+03,2.9966959769e+01,3.2480453991e-07,1.7508774771e+01,1.1518876306e-07,5.1338191758e+00,5.0673669336e+00,0.0000000000e+00,3.3613975091e+03,5.7998380993e+06,5.2414990870e+02,10284
gpu,rotor,hllc,12805,9.2431991149e-02,2.9881034152e-07,3.3466043877e+03,3.1836024184e+03,2.6543856050e+03,3.3466043877e+03,2.9964124185e+01,3.1839353471e-07,1.7513515319e+01,7.8233242791e-07,4.6153690045e+00,4.8107995587e+00,0.0000000000e+00,3.2974772538e+03,5.8138676721e+06,5.2257461389e+02,10149
gpu,rotor,hllc,12810,9.2433503981e-02,3.0314907397e-07,3.2987070912e+03,3.1766157165e+03,2.6638090720e+03,3.2987070912e+03,2.9961299952e+01,3.1894336650e-07,1.7481563289e+01,7.7242745329e-07,5.0520903069e+00,4.6398291149e+00,0.0000000000e+00,3.1614414386e+03,5.8199817336e+06,5.6634804171e+02,10256
gpu,rotor,hllc,12815,9.2435015402e-02,3.0072585028e-07,3.3252877964e+03,3.1914904326e+03,2.6743764494e+03,3.3252877964e+03,2.9958467973e+01,3.2249439122e-07,1.7483014558e+01,2.9810488460e-07,5.0397431562e+00,4.6810539098e+00,0.0000000000e+00,3.4375368886e+03,5.8162578612e+06,5.6491189590e+02,10166
gpu,rotor,hllc,12820,9.2436515058e-02,3.0462218915e-07,3.2827549523e+03,3.1959013149e+03,2.6617405230e+03,3.2827549523e+03,2.9955640161e+01,3.1331808595e-07,1.7488591927e+01,8.2127591128e-08,5.1010570573e+00,4.4611486525e+00,0.0000000000e+00,3.3846901360e+03,5.8260008789e+06,4.7871282127e+02,10431
gpu,rotor,hllc,12825,9.2438019666e-02,2.9674450555e-07,3.3699023277e+03,3.2437653969e+03,2.7071271272e+03,3.3699023277e+03,2.9952799309e+01,3.1369385413e-07,1.7488899374e+01,5.9199903570e-07,5.1186382056e+00,4.5821750407e+00,0.0000000000e+00,3.5132581512e+03,5.8274595095e+06,5.6447978416e+02,10173
gpu,rotor,hllc,12830,9.2439499696e-02,2.9773801855e-07,3.3586574024e+03,3.2710787809e+03,2.7087951063e+03,3.3586574024e+03,2.9950007240e+01,3.0776972998e-07,1.7478654584e+01,5.9199903570e-07,5.2604258641e+00,4.5504214224e+00,0.0000000000e+00,3.8184657789e+03,5.8375265505e+06,5.2094243439e+02,10242
gpu,rotor,hllc,12835,9.2440978987e-02,2.9266674215e-07,3.4168556108e+03,3.3261750988e+03,2.7359389985e+03,3.4168556108e+03,2.9947222369e+01,3.0631327294e-07,1.7515178222e+01,1.7192946462e-07,5.3482122763e+00,4.3876569202e+00,0.0000000000e+00,4.9477419929e+03,5.8359259206e+06,5.7079398987e+02,10416
gpu,rotor,hllc,12840,9.2442400495e-02,2.8417483840e-07,3.5189603895e+03,3.3227486644e+03,2.5860613341e+03,3.5189603895e+03,2.9944563769e+01,3.0468020427e-07,1.7509614321e+01,1.7192946462e-07,5.2613469545e+00,4.3594587417e+00,0.0000000000e+00,3.5274388533e+03,5.8318856003e+06,5.0286449065e+02,10070
gpu,rotor,hllc,12845,9.2443839538e-02,2.8976552198e-07,3.4510662040e+03,3.3066136648e+03,2.5512507966e+03,3.4510662040e+03,2.9941854145e+01,3.1185107194e-07,1.7502119958e+01,9.1920574485e-09,5.1305080533e+00,4.4144025291e+00,0.0000000000e+00,3.3540474071e+03,5.8350665195e+06,5.3254005182e+02,9942
gpu,rotor,hllc,12850,9.2445284668e-02,3.0280207199e-07,3.3024873094e+03,3.2690117878e+03,2.5272576565e+03,3.3024873094e+03,2.9939100514e+01,3.0925898128e-07,1.7491176613e+01,3.6258245295e-09,4.9679092039e+00,4.6784798327e+00,0.0000000000e+00,3.4670468119e+03,5.8317295159e+06,5.9360877008e+02,10251
gpu,rotor,hllc,12855,9.2446753900e-02,2.9935765147e-07,3.3404858539e+03,3.2653363157e+03,2.5600457233e+03,3.3404858539e+03,2.9936271820e+01,3.0666768040e-07,1.7494314722e+01,3.6258245295e-09,4.8234427749e+00,4.5982552652e+00,0.0000000000e+00,4.0325651970e+03,5.8546196031e+06,5.5015312871e+02,10442
gpu,rotor,hllc,12860,9.2448212708e-02,2.6717515765e-07,3.7428629548e+03,3.2711304323e+03,2.5679255908e+03,3.7428629548e+03,2.9933472645e+01,3.0580025068e-07,1.7518422879e+01,6.8070742998e-08,5.0283096432e+00,4.5377384189e+00,0.0000000000e+00,3.9048480820e+03,5.8739718711e+06,5.4113981434e+02,10032
