experiment,source_job_task,source_job_id,array_task_id,source_file,is_canonical,backend,case,solver,n,repeat,repeats_requested,build_variant,threads,ranks,nx,ny,total_cells,steps,app_elapsed_s,steps_per_s,Mcell_updates_s,wall_seconds,user_seconds,sys_seconds,cpu_percent,max_rss_kb,major_page_faults,minor_page_faults,voluntary_context_switches,involuntary_context_switches,start_utc,end_utc,exit_status,hostname,git_branch,git_commit
mhd,31917912_3,31917912,3,31917912_3/cpu_openmp/cpu_openmp_force.csv,1,cpu_openmp,orszag_tang,force,1,1,3,repository_default_openmp,76,0,192,192,36864,1251,0.7455,1678.17,61.9,0.770806784,56.43,0.09,7496%,28596,33,5024,51,507,2026-07-23T02:59:16.779097702+00:00,2026-07-23T02:59:17.552889620+00:00,0,cpu-q-240,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917912_3,31917912,3,31917912_3/cpu_openmp/cpu_openmp_force.csv,1,cpu_openmp,orszag_tang,force,1,2,3,repository_default_openmp,76,0,192,192,36864,1251,0.7510,1665.82,61.4,0.772132096,56.84,0.11,7504%,28316,23,4913,38,553,2026-07-23T02:59:18.391758224+00:00,2026-07-23T02:59:19.166866205+00:00,0,cpu-q-240,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917912_3,31917912,3,31917912_3/cpu_openmp/cpu_openmp_force.csv,1,cpu_openmp,orszag_tang,force,1,3,3,repository_default_openmp,76,0,192,192,36864,1251,0.7723,1619.80,59.7,0.804227072,58.49,0.06,7507%,26420,18,4468,29,539,2026-07-23T02:59:19.213302227+00:00,2026-07-23T02:59:20.020718809+00:00,0,cpu-q-240,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917912_3,31917912,3,31917912_3/cpu_openmp/cpu_openmp_force.csv,1,cpu_openmp,orszag_tang,force,2,1,3,repository_default_openmp,76,0,384,384,147456,2587,3.6648,705.90,104.1,3.737819136,277.51,0.05,7530%,89132,52,4295,136,2510,2026-07-23T02:59:22.727486710+00:00,2026-07-23T02:59:26.468374734+00:00,0,cpu-q-240,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917912_3,31917912,3,31917912_3/cpu_openmp/cpu_openmp_force.csv,1,cpu_openmp,orszag_tang,force,2,2,3,repository_default_openmp,76,0,384,384,147456,2587,3.7051,698.23,103.0,3.747563264,280.56,0.05,7533%,89028,22,4288,106,2649,2026-07-23T02:59:26.513313992+00:00,2026-07-23T02:59:30.264023985+00:00,0,cpu-q-240,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917912_3,31917912,3,31917912_3/cpu_openmp/cpu_openmp_force.csv,1,cpu_openmp,orszag_tang,force,2,3,3,repository_default_openmp,76,0,384,384,147456,2587,3.7107,697.17,102.8,3.751730944,280.50,0.08,7520%,89240,43,4286,346,2634,2026-07-23T02:59:30.310586348+00:00,2026-07-23T02:59:34.065423854+00:00,0,cpu-q-240,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917912_3,31917912,3,31917912_3/cpu_openmp/cpu_openmp_force.csv,1,cpu_openmp,orszag_tang,force,4,1,1,repository_default_openmp,76,0,768,768,589824,5329,42.2344,126.18,74.4,42.340819200,3182.41,0.79,7524%,339108,37,4455,5023,26677,2026-07-23T03:00:06.737151297+00:00,2026-07-23T03:00:49.081243119+00:00,0,cpu-q-240,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917912_3,31917912,3,31917912_3/cpu_openmp/cpu_openmp_force.csv,1,cpu_openmp,orszag_tang,force,8,1,1,repository_default_openmp,76,0,1536,1536,2359296,10935,526.5475,20.77,49.0,526.851893760,39702.94,5.39,7537%,1339688,57,5584,8935,330243,2026-07-23T03:02:51.283827694+00:00,2026-07-23T03:11:38.138912776+00:00,0,cpu-q-240,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31918140_0,31918140,0,31918140_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,orszag_tang,hll,1,1,3,repository_default_openmp,76,0,192,192,36864,1231,0.6987,1761.86,64.9,0.722050816,52.89,0.09,7483%,26160,15,4403,31,453,2026-07-23T01:26:05.072996438+00:00,2026-07-23T01:26:05.798332176+00:00,0,cpu-q-494,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31918140_0,31918140,0,31918140_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,orszag_tang,hll,1,2,3,repository_default_openmp,76,0,192,192,36864,1231,0.7475,1646.77,60.7,0.767925760,56.05,0.01,7426%,26284,20,4380,105,509,2026-07-23T01:26:06.995392519+00:00,2026-07-23T01:26:07.766414919+00:00,0,cpu-q-494,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31918140_0,31918140,0,31918140_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,orszag_tang,hll,1,3,3,repository_default_openmp,76,0,192,192,36864,1231,0.7019,1753.92,64.7,0.726971904,53.19,0.01,7504%,26424,30,4367,33,536,2026-07-23T01:26:07.812891672+00:00,2026-07-23T01:26:08.543083605+00:00,0,cpu-q-494,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31918140_0,31918140,0,31918140_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,orszag_tang,hll,2,1,3,repository_default_openmp,76,0,384,384,147456,2557,3.3533,762.54,112.4,3.394163968,253.90,0.07,7529%,88996,26,4245,109,2535,2026-07-23T01:26:10.951832787+00:00,2026-07-23T01:26:14.348984525+00:00,0,cpu-q-494,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31918140_0,31918140,0,31918140_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,orszag_tang,hll,2,2,3,repository_default_openmp,76,0,384,384,147456,2557,3.3381,766.00,113.0,3.375555328,252.40,0.12,7520%,89320,16,4838,324,2530,2026-07-23T01:26:14.395545516+00:00,2026-07-23T01:26:17.774404102+00:00,0,cpu-q-494,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31918140_0,31918140,0,31918140_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,orszag_tang,hll,2,3,3,repository_default_openmp,76,0,384,384,147456,2557,3.2889,777.45,114.6,3.437549312,248.98,0.11,7525%,89192,23,4306,101,2303,2026-07-23T01:26:17.821425047+00:00,2026-07-23T01:26:21.262221493+00:00,0,cpu-q-494,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31918140_0,31918140,0,31918140_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,orszag_tang,hll,4,1,1,repository_default_openmp,76,0,768,768,589824,5261,41.3497,127.23,75.0,41.458641920,3113.10,0.78,7517%,339160,57,4929,5247,26039,2026-07-23T01:26:53.204148917+00:00,2026-07-23T01:27:34.665834930+00:00,0,cpu-q-494,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31918140_0,31918140,0,31918140_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,orszag_tang,hll,8,1,1,repository_default_openmp,76,0,1536,1536,2359296,10820,519.0828,20.84,49.2,519.384260864,39135.01,5.15,7536%,1339444,39,5093,7727,315970,2026-07-23T01:29:34.429391183+00:00,2026-07-23T01:38:13.816731047+00:00,0,cpu-q-494,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31921281_1,31921281,1,31921281_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,orszag_tang,hllc,1,1,3,repository_default_openmp,76,0,192,192,36864,1264,0.8882,1423.17,52.5,0.955086080,67.25,0.06,7479%,26164,23,5033,65,713,2026-07-23T01:55:39.484483191+00:00,2026-07-23T01:55:40.442576749+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31921281_1,31921281,1,31921281_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,orszag_tang,hllc,1,2,3,repository_default_openmp,76,0,192,192,36864,1264,0.8433,1498.96,55.3,0.864630784,63.92,0.01,7504%,26552,23,5023,42,596,2026-07-23T01:55:41.607183328+00:00,2026-07-23T01:55:42.474889123+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31921281_1,31921281,1,31921281_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,orszag_tang,hllc,1,3,3,repository_default_openmp,76,0,192,192,36864,1264,0.8489,1488.99,54.9,0.874361344,64.29,0.09,7504%,26168,50,4938,69,593,2026-07-23T01:55:42.522654850+00:00,2026-07-23T01:55:43.400288996+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31921281_1,31921281,1,31921281_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,orszag_tang,hllc,2,1,3,repository_default_openmp,76,0,384,384,147456,2626,4.0537,647.80,95.5,4.140948480,305.99,0.18,7515%,89008,30,4844,272,3263,2026-07-23T01:55:46.512534910+00:00,2026-07-23T01:55:50.656526924+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31921281_1,31921281,1,31921281_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,orszag_tang,hllc,2,2,3,repository_default_openmp,76,0,384,384,147456,2626,3.9609,662.98,97.8,4.129762816,299.94,0.11,7535%,89408,48,4766,159,2341,2026-07-23T01:55:50.702128785+00:00,2026-07-23T01:55:54.835103714+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31921281_1,31921281,1,31921281_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,orszag_tang,hllc,2,3,3,repository_default_openmp,76,0,384,384,147456,2626,3.9768,660.34,97.4,4.023260672,301.11,0.12,7536%,89208,56,4283,168,2620,2026-07-23T01:55:54.880399701+00:00,2026-07-23T01:55:58.906925287+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31921281_1,31921281,1,31921281_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,orszag_tang,hllc,4,1,1,repository_default_openmp,76,0,768,768,589824,5421,45.4973,119.15,70.3,45.608600320,3425.65,0.87,7519%,339276,40,4490,5255,29092,2026-07-23T01:56:33.854402525+00:00,2026-07-23T01:57:19.466320918+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31921281_1,31921281,1,31921281_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,orszag_tang,hllc,8,1,1,repository_default_openmp,76,0,1536,1536,2359296,11093,538.1919,20.61,48.6,538.498423808,40572.56,5.60,7535%,1338420,258,5826,9248,340646,2026-07-23T01:59:26.394107904+00:00,2026-07-23T02:08:24.895831401+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31923791_2,31923791,2,31923791_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,orszag_tang,hlld,1,1,3,repository_default_openmp,76,0,192,192,36864,1280,0.8814,1452.17,53.5,0.922127104,66.76,0.09,7512%,26448,39,5147,64,507,2026-07-23T02:27:04.734947048+00:00,2026-07-23T02:27:05.660177126+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31923791_2,31923791,2,31923791_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,orszag_tang,hlld,1,2,3,repository_default_openmp,76,0,192,192,36864,1280,0.8922,1434.68,52.9,0.915568128,67.49,0.16,7509%,26164,67,5022,96,602,2026-07-23T02:27:06.741361709+00:00,2026-07-23T02:27:07.659904641+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31923791_2,31923791,2,31923791_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,orszag_tang,hlld,1,3,3,repository_default_openmp,76,0,192,192,36864,1280,0.8530,1500.55,55.3,0.880826624,64.57,0.11,7512%,26284,81,4615,119,599,2026-07-23T02:27:07.705951007+00:00,2026-07-23T02:27:08.590045421+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31923791_2,31923791,2,31923791_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,orszag_tang,hlld,2,1,3,repository_default_openmp,76,0,384,384,147456,2645,4.6306,571.20,84.2,4.675870720,350.70,0.10,7542%,89124,69,4508,177,3332,2026-07-23T02:27:12.061289474+00:00,2026-07-23T02:27:16.740291620+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31923791_2,31923791,2,31923791_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,orszag_tang,hlld,2,2,3,repository_default_openmp,76,0,384,384,147456,2645,4.6473,569.15,83.9,4.695440640,351.88,0.04,7539%,88936,77,4442,406,3348,2026-07-23T02:27:16.786448162+00:00,2026-07-23T02:27:21.485049332+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31923791_2,31923791,2,31923791_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,orszag_tang,hlld,2,3,3,repository_default_openmp,76,0,384,384,147456,2645,4.6172,572.85,84.5,4.693673728,349.55,0.26,7542%,89004,59,5062,151,3180,2026-07-23T02:27:21.532590102+00:00,2026-07-23T02:27:26.229493553+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31923791_2,31923791,2,31923791_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,orszag_tang,hlld,4,1,1,repository_default_openmp,76,0,768,768,589824,5419,49.2604,110.01,64.9,49.372881152,3710.92,0.73,7523%,339496,70,5112,5508,31018,2026-07-23T02:28:04.253460259+00:00,2026-07-23T02:28:53.629501221+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31923791_2,31923791,2,31923791_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,orszag_tang,hlld,8,1,1,repository_default_openmp,76,0,1536,1536,2359296,11108,543.4461,20.44,48.2,543.756651520,40970.43,5.20,7536%,1339228,70,5164,9361,340412,2026-07-23T02:31:05.652651575+00:00,2026-07-23T02:40:09.412301642+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917912_3,31917912,3,31917912_3/cpu_openmp/cpu_openmp_force.csv,1,cpu_openmp,rotor,force,1,1,3,repository_default_openmp,76,0,400,400,160000,531,0.7844,676.93,108.3,0.820341504,59.21,0.02,7386%,97800,36,5629,120,598,2026-07-23T02:59:20.067398116+00:00,2026-07-23T02:59:20.890841186+00:00,0,cpu-q-240,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917912_3,31917912,3,31917912_3/cpu_openmp/cpu_openmp_force.csv,1,cpu_openmp,rotor,force,1,2,3,repository_default_openmp,76,0,400,400,160000,531,0.7981,665.32,106.5,0.832711424,60.17,0.10,7386%,95988,49,4469,151,484,2026-07-23T02:59:20.936617240+00:00,2026-07-23T02:59:21.772529233+00:00,0,cpu-q-240,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917912_3,31917912,3,31917912_3/cpu_openmp/cpu_openmp_force.csv,1,cpu_openmp,rotor,force,1,3,3,repository_default_openmp,76,0,400,400,160000,531,0.7999,663.80,106.2,0.858284032,60.34,0.07,7377%,96040,43,4542,133,588,2026-07-23T02:59:21.819138323+00:00,2026-07-23T02:59:22.680574779+00:00,0,cpu-q-240,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917912_3,31917912,3,31917912_3/cpu_openmp/cpu_openmp_force.csv,1,cpu_openmp,rotor,force,2,1,3,repository_default_openmp,76,0,800,800,640000,1113,10.7447,103.59,66.3,10.826439424,809.18,0.23,7491%,367268,57,4856,363,6820,2026-07-23T02:59:34.112773585+00:00,2026-07-23T02:59:44.942341062+00:00,0,cpu-q-240,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917912_3,31917912,3,31917912_3/cpu_openmp/cpu_openmp_force.csv,1,cpu_openmp,rotor,force,2,2,3,repository_default_openmp,76,0,800,800,640000,1113,10.6945,104.07,66.6,10.776584704,805.27,0.24,7487%,367156,64,4849,376,6752,2026-07-23T02:59:44.990145697+00:00,2026-07-23T02:59:55.769899869+00:00,0,cpu-q-240,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917912_3,31917912,3,31917912_3/cpu_openmp/cpu_openmp_force.csv,1,cpu_openmp,rotor,force,2,3,3,repository_default_openmp,76,0,800,800,640000,1113,10.7914,103.14,66.0,10.869001216,812.26,0.23,7485%,367416,58,4857,580,7285,2026-07-23T02:59:55.817902431+00:00,2026-07-23T03:00:06.690296840+00:00,0,cpu-q-240,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917912_3,31917912,3,31917912_3/cpu_openmp/cpu_openmp_force.csv,1,cpu_openmp,rotor,force,4,1,1,repository_default_openmp,76,0,1600,1600,2560000,2291,121.8432,18.80,48.1,122.104857600,9197.02,1.25,7534%,1450276,56,5246,1451,76788,2026-07-23T03:00:49.128364494+00:00,2026-07-23T03:02:51.236314629+00:00,0,cpu-q-240,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917912_3,31917912,3,31917912_3/cpu_openmp/cpu_openmp_force.csv,1,cpu_openmp,rotor,force,8,1,1,repository_default_openmp,76,0,3200,3200,10240000,4671,1047.5455,4.46,45.7,1048.502742784,72682.64,18.67,6934%,5775900,54,7422,1611831,426557,2026-07-23T03:11:38.185718902+00:00,2026-07-23T03:29:06.691537472+00:00,0,cpu-q-240,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31918140_0,31918140,0,31918140_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,rotor,hll,1,1,3,repository_default_openmp,76,0,400,400,160000,512,0.6851,747.30,119.6,0.733383168,51.65,0.09,7372%,95960,54,4463,145,480,2026-07-23T01:26:08.589811115+00:00,2026-07-23T01:26:09.326197783+00:00,0,cpu-q-494,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31918140_0,31918140,0,31918140_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,rotor,hll,1,2,3,repository_default_openmp,76,0,400,400,160000,512,0.6940,737.76,118.0,0.730253568,52.31,0.08,7369%,95948,35,4483,125,433,2026-07-23T01:26:09.371363527+00:00,2026-07-23T01:26:10.105092430+00:00,0,cpu-q-494,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31918140_0,31918140,0,31918140_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,rotor,hll,1,3,3,repository_default_openmp,76,0,400,400,160000,512,0.6973,734.29,117.5,0.751078400,52.61,0.01,7361%,96000,22,4496,102,476,2026-07-23T01:26:10.151776648+00:00,2026-07-23T01:26:10.905800984+00:00,0,cpu-q-494,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31918140_0,31918140,0,31918140_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,rotor,hll,2,1,3,repository_default_openmp,76,0,800,800,640000,1088,10.7643,101.07,64.7,10.847416576,793.66,0.19,7334%,367080,46,4352,2394,6683,2026-07-23T01:26:21.306022590+00:00,2026-07-23T01:26:32.156515674+00:00,0,cpu-q-494,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31918140_0,31918140,0,31918140_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,rotor,hll,2,2,3,repository_default_openmp,76,0,800,800,640000,1088,10.3249,105.38,67.4,10.411839232,776.65,0.26,7479%,367192,43,4870,367,6863,2026-07-23T01:26:32.203550609+00:00,2026-07-23T01:26:42.618719658+00:00,0,cpu-q-494,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31918140_0,31918140,0,31918140_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,rotor,hll,2,3,3,repository_default_openmp,76,0,800,800,640000,1088,10.3972,104.64,67.0,10.486754560,781.88,0.18,7476%,367324,38,4415,582,7192,2026-07-23T01:26:42.666952548+00:00,2026-07-23T01:26:53.156860343+00:00,0,cpu-q-494,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31918140_0,31918140,0,31918140_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,rotor,hll,4,1,1,repository_default_openmp,76,0,1600,1600,2560000,2259,119.3803,18.92,48.4,119.670813696,9001.22,1.28,7526%,1450260,56,5242,1837,77837,2026-07-23T01:27:34.711808058+00:00,2026-07-23T01:29:34.385678430+00:00,0,cpu-q-494,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31918140_0,31918140,0,31918140_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,rotor,hll,8,1,1,repository_default_openmp,76,0,3200,3200,10240000,4627,1024.1934,4.52,46.3,1025.132398592,70959.21,18.93,6923%,5775896,42,7502,1532289,405863,2026-07-23T01:38:13.863198323+00:00,2026-07-23T01:55:18.998608438+00:00,0,cpu-q-494,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31921281_1,31921281,1,31921281_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,rotor,hllc,1,1,3,repository_default_openmp,76,0,400,400,160000,565,0.9302,607.42,97.2,0.966160384,70.22,0.10,7419%,95868,41,4605,117,609,2026-07-23T01:55:43.446383643+00:00,2026-07-23T01:55:44.415851023+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31921281_1,31921281,1,31921281_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,rotor,hllc,1,2,3,repository_default_openmp,76,0,400,400,160000,565,0.9299,607.58,97.2,0.972707328,70.19,0.08,7413%,95832,44,4476,166,642,2026-07-23T01:55:44.463436220+00:00,2026-07-23T01:55:45.439336465+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31921281_1,31921281,1,31921281_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,rotor,hllc,1,3,3,repository_default_openmp,76,0,400,400,160000,565,0.9235,611.77,97.9,0.977405440,69.70,0.08,7417%,95916,47,4546,145,662,2026-07-23T01:55:45.486043807+00:00,2026-07-23T01:55:46.466617733+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31921281_1,31921281,1,31921281_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,rotor,hllc,2,1,3,repository_default_openmp,76,0,800,800,640000,1157,11.5125,100.50,64.3,11.599956992,866.74,0.27,7492%,367268,38,4934,375,7555,2026-07-23T01:55:58.953756981+00:00,2026-07-23T01:56:10.556753638+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31921281_1,31921281,1,31921281_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,rotor,hllc,2,2,3,repository_default_openmp,76,0,800,800,640000,1157,11.5003,100.61,64.4,11.596692992,865.39,0.23,7486%,367156,51,4868,455,7901,2026-07-23T01:56:10.603175005+00:00,2026-07-23T01:56:22.202927254+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31921281_1,31921281,1,31921281_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,rotor,hllc,2,3,3,repository_default_openmp,76,0,800,800,640000,1157,11.4688,100.88,64.6,11.553193728,863.33,0.26,7488%,367376,34,4951,359,7632,2026-07-23T01:56:22.249461602+00:00,2026-07-23T01:56:33.805945268+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31921281_1,31921281,1,31921281_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,rotor,hllc,4,1,1,repository_default_openmp,76,0,1600,1600,2560000,2349,126.5685,18.56,47.5,126.830091520,9549.18,1.23,7531%,1450288,43,5264,1275,78128,2026-07-23T01:57:19.513014069+00:00,2026-07-23T01:59:26.346159894+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31921281_1,31921281,1,31921281_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,rotor,hllc,8,1,1,repository_default_openmp,76,0,3200,3200,10240000,4748,1074.7038,4.42,45.2,1076.578992640,75415.11,16.94,7012%,5775860,59,7422,1478099,445616,2026-07-23T02:08:25.380814943+00:00,2026-07-23T02:26:21.962723983+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31923791_2,31923791,2,31923791_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,rotor,hlld,1,1,3,repository_default_openmp,76,0,400,400,160000,561,1.0293,545.04,87.2,1.069547776,77.75,0.09,7435%,95956,73,4691,190,674,2026-07-23T02:27:08.636621414+00:00,2026-07-23T02:27:09.709245291+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31923791_2,31923791,2,31923791_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,rotor,hlld,1,2,3,repository_default_openmp,76,0,400,400,160000,561,1.0487,534.97,85.6,1.089917696,79.19,0.10,7431%,95948,62,4689,173,698,2026-07-23T02:27:09.755691013+00:00,2026-07-23T02:27:10.848741367+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31923791_2,31923791,2,31923791_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,rotor,hlld,1,3,3,repository_default_openmp,76,0,400,400,160000,561,1.0517,533.40,85.3,1.117381632,79.40,0.12,7432%,95960,50,4754,145,753,2026-07-23T02:27:10.895321649+00:00,2026-07-23T02:27:12.015753980+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31923791_2,31923791,2,31923791_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,rotor,hlld,2,1,3,repository_default_openmp,76,0,800,800,640000,1155,12.4479,92.79,59.4,12.529586432,937.63,0.22,7498%,367348,63,4950,422,8153,2026-07-23T02:27:26.275023840+00:00,2026-07-23T02:27:38.807806763+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31923791_2,31923791,2,31923791_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,rotor,hlld,2,2,3,repository_default_openmp,76,0,800,800,640000,1155,12.5173,92.27,59.1,12.603760640,942.26,0.19,7491%,367428,31,5083,509,8293,2026-07-23T02:27:38.854724994+00:00,2026-07-23T02:27:51.461684610+00:00,0,cpu-q-130,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
