experiment,source_job_task,source_job_id,array_task_id,source_file,is_canonical,backend,case,solver,n,repeat,repeats_requested,build_variant,threads,ranks,nx,ny,total_cells,steps,app_elapsed_s,steps_per_s,Mcell_updates_s,wall_seconds,user_seconds,sys_seconds,cpu_percent,max_rss_kb,major_page_faults,minor_page_faults,voluntary_context_switches,involuntary_context_switches,start_utc,end_utc,exit_status,hostname,git_branch,git_commit
euler,32200152_2,32200152,2,32200152_2/mpi/mpi_hlld.csv,1,mpi,blast_wave,hlld,1,1,3,repository_default_pure_mpi,1,76,500,500,250000,2334,7.9682,292.91,73.2,13.589391104,0.02,0.04,0%,10096,0,2659,228,152,2026-07-27T06:18:26.858422373+00:00,2026-07-27T06:18:40.451094755+00:00,0,cpu-q-237,3D_task,9e3e45ac3fedecdabd5fb22487fe1b43b9b028f2
euler,32200152_2,32200152,2,32200152_2/mpi/mpi_hlld.csv,1,mpi,blast_wave,hlld,1,2,3,repository_default_pure_mpi,1,76,500,500,250000,2334,8.5745,272.20,68.1,15.653423360,0.02,0.03,0%,10064,0,2652,226,153,2026-07-27T06:18:40.496933658+00:00,2026-07-27T06:18:56.153583464+00:00,0,cpu-q-237,3D_task,9e3e45ac3fedecdabd5fb22487fe1b43b9b028f2
euler,32200152_2,32200152,2,32200152_2/mpi/mpi_hlld.csv,1,mpi,blast_wave,hlld,1,3,3,repository_default_pure_mpi,1,76,500,500,250000,2334,8.6576,269.59,67.4,14.414628096,0.01,0.04,0%,10092,0,2644,220,152,2026-07-27T06:18:56.199872240+00:00,2026-07-27T06:19:10.618054069+00:00,0,cpu-q-237,3D_task,9e3e45ac3fedecdabd5fb22487fe1b43b9b028f2
euler,32200152_2,32200152,2,32200152_2/mpi/mpi_hlld.csv,1,mpi,blast_wave,hlld,2,1,3,repository_default_pure_mpi,1,76,1000,1000,1000000,4765,76.7675,62.07,62.1,85.954689792,0.02,0.03,0%,10104,0,2661,248,152,2026-07-27T06:23:30.333820093+00:00,2026-07-27T06:24:56.291528913+00:00,0,cpu-q-237,3D_task,9e3e45ac3fedecdabd5fb22487fe1b43b9b028f2
euler,32200152_2,32200152,2,32200152_2/mpi/mpi_hlld.csv,1,mpi,blast_wave,hlld,2,2,3,repository_default_pure_mpi,1,76,1000,1000,1000000,4765,76.5650,62.23,62.2,82.209364480,0.01,0.04,0%,10004,0,2626,246,153,2026-07-27T06:24:56.337318705+00:00,2026-07-27T06:26:18.549650564+00:00,0,cpu-q-237,3D_task,9e3e45ac3fedecdabd5fb22487fe1b43b9b028f2
euler,32200152_2,32200152,2,32200152_2/mpi/mpi_hlld.csv,1,mpi,blast_wave,hlld,2,3,3,repository_default_pure_mpi,1,76,1000,1000,1000000,4765,76.6463,62.17,62.2,86.507297792,0.02,0.03,0%,10024,0,2642,252,152,2026-07-27T06:26:18.596693378+00:00,2026-07-27T06:27:45.107155341+00:00,0,cpu-q-237,3D_task,9e3e45ac3fedecdabd5fb22487fe1b43b9b028f2
euler,32200152_2,32200152,2,32200152_2/mpi/mpi_hlld.csv,1,mpi,blast_wave,hlld,4,1,1,repository_default_pure_mpi,1,76,2000,2000,4000000,9751,646.7026,15.08,60.3,651.775581952,0.02,0.04,0%,10048,0,2646,278,152,2026-07-27T06:40:18.205838371+00:00,2026-07-27T06:51:09.984454332+00:00,0,cpu-q-237,3D_task,9e3e45ac3fedecdabd5fb22487fe1b43b9b028f2
euler,32195776_3,32195776,3,32195776_3/mpi/mpi_force.csv,1,mpi,shock_bubble,force,1,1,3,repository_default_pure_mpi,1,76,500,197,98500,6544,6.2813,1041.83,102.6,11.639685120,0.01,0.04,0%,10060,0,2662,250,152,2026-07-27T06:51:22.522018516+00:00,2026-07-27T06:51:34.164683380+00:00,0,cpu-q-237,3D_task,f7d9486442661c9e621b857ebd1be2bf088e5784
euler,32195776_3,32195776,3,32195776_3/mpi/mpi_force.csv,1,mpi,shock_bubble,force,1,2,3,repository_default_pure_mpi,1,76,500,197,98500,6544,6.3400,1032.17,101.7,11.714021120,0.01,0.04,0%,10100,0,2647,241,152,2026-07-27T06:51:36.596711255+00:00,2026-07-27T06:51:48.313707946+00:00,0,cpu-q-237,3D_task,f7d9486442661c9e621b857ebd1be2bf088e5784
euler,32195776_3,32195776,3,32195776_3/mpi/mpi_force.csv,1,mpi,shock_bubble,force,1,3,3,repository_default_pure_mpi,1,76,500,197,98500,6544,6.2124,1053.38,103.8,11.569664256,0.01,0.04,0%,10092,0,2648,234,152,2026-07-27T06:51:48.358747200+00:00,2026-07-27T06:51:59.931538259+00:00,0,cpu-q-237,3D_task,f7d9486442661c9e621b857ebd1be2bf088e5784
euler,32195776_3,32195776,3,32195776_3/mpi/mpi_force.csv,1,mpi,shock_bubble,force,2,1,3,repository_default_pure_mpi,1,76,1000,394,394000,13721,52.6017,260.85,102.8,58.006983680,0.01,0.04,0%,10024,0,2658,239,152,2026-07-27T06:52:34.030810084+00:00,2026-07-27T06:53:32.040930027+00:00,0,cpu-q-237,3D_task,f7d9486442661c9e621b857ebd1be2bf088e5784
euler,32195776_3,32195776,3,32195776_3/mpi/mpi_force.csv,1,mpi,shock_bubble,force,2,2,3,repository_default_pure_mpi,1,76,1000,394,394000,13721,53.1858,257.98,101.6,59.456932096,0.02,0.03,0%,10124,0,2654,234,152,2026-07-27T06:53:32.088194317+00:00,2026-07-27T06:54:31.548334799+00:00,0,cpu-q-237,3D_task,f7d9486442661c9e621b857ebd1be2bf088e5784
euler,32195776_3,32195776,3,32195776_3/mpi/mpi_force.csv,1,mpi,shock_bubble,force,2,3,3,repository_default_pure_mpi,1,76,1000,394,394000,13721,52.5670,261.02,102.8,58.017946112,0.01,0.04,0%,10104,0,2648,214,152,2026-07-27T06:54:31.595127524+00:00,2026-07-27T06:55:29.616180326+00:00,0,cpu-q-237,3D_task,f7d9486442661c9e621b857ebd1be2bf088e5784
euler,32195776_3,32195776,3,32195776_3/mpi/mpi_force.csv,1,mpi,shock_bubble,force,4,1,1,repository_default_pure_mpi,1,76,2000,788,1576000,28435,525.4515,54.12,85.3,530.909442816,0.02,0.03,0%,10108,0,2669,273,152,2026-07-27T06:58:31.486131680+00:00,2026-07-27T07:07:22.398724548+00:00,0,cpu-q-237,3D_task,f7d9486442661c9e621b857ebd1be2bf088e5784
euler,32198486_0,32198486,0,32198486_0/mpi/mpi_hll.csv,1,mpi,shock_bubble,hll,1,1,3,repository_default_pure_mpi,1,76,500,197,98500,6294,4.8248,1304.52,128.5,11.210369536,0.02,0.04,0%,10096,25,2644,357,152,2026-07-27T05:34:18.386226173+00:00,2026-07-27T05:34:29.599543782+00:00,0,cpu-q-537,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32198486_0,32198486,0,32198486_0/mpi/mpi_hll.csv,1,mpi,shock_bubble,hll,1,2,3,repository_default_pure_mpi,1,76,500,197,98500,6294,5.0122,1255.73,123.7,12.139284224,0.01,0.04,0%,10056,0,2670,228,152,2026-07-27T05:34:30.424070708+00:00,2026-07-27T05:34:42.566454329+00:00,0,cpu-q-537,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32198486_0,32198486,0,32198486_0/mpi/mpi_hll.csv,1,mpi,shock_bubble,hll,1,3,3,repository_default_pure_mpi,1,76,500,197,98500,6294,4.5656,1378.56,135.8,9.943847424,0.02,0.03,0%,10096,0,2655,238,153,2026-07-27T05:34:42.612207983+00:00,2026-07-27T05:34:52.559169609+00:00,0,cpu-q-537,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32198486_0,32198486,0,32198486_0/mpi/mpi_hll.csv,1,mpi,shock_bubble,hll,2,1,3,repository_default_pure_mpi,1,76,1000,394,394000,13399,43.4920,308.08,121.4,49.178735872,0.02,0.03,0%,10088,0,2638,239,152,2026-07-27T05:35:22.947136642+00:00,2026-07-27T05:36:12.129088826+00:00,0,cpu-q-537,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32198486_0,32198486,0,32198486_0/mpi/mpi_hll.csv,1,mpi,shock_bubble,hll,2,2,3,repository_default_pure_mpi,1,76,1000,394,394000,13399,45.2390,296.18,116.7,51.253169408,0.02,0.03,0%,10012,0,2613,243,152,2026-07-27T05:36:12.175833895+00:00,2026-07-27T05:37:03.432262103+00:00,0,cpu-q-537,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32198486_0,32198486,0,32198486_0/mpi/mpi_hll.csv,1,mpi,shock_bubble,hll,2,3,3,repository_default_pure_mpi,1,76,1000,394,394000,13399,43.2388,309.88,122.1,48.334127360,0.02,0.03,0%,10036,0,2660,226,152,2026-07-27T05:37:03.477589128+00:00,2026-07-27T05:37:51.814779538+00:00,0,cpu-q-537,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32198486_0,32198486,0,32198486_0/mpi/mpi_hll.csv,1,mpi,shock_bubble,hll,4,1,1,repository_default_pure_mpi,1,76,2000,788,1576000,27879,434.1867,64.21,101.2,439.455292928,0.02,0.04,0%,10124,0,2658,254,152,2026-07-27T05:40:26.745189120+00:00,2026-07-27T05:47:46.203456115+00:00,0,cpu-q-537,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32199505_1,32199505,1,32199505_1/mpi/mpi_hllc.csv,1,mpi,shock_bubble,hllc,1,1,3,repository_default_pure_mpi,1,76,500,197,98500,7008,6.1260,1143.97,112.7,11.097187584,0.02,0.03,0%,10120,30,2637,372,153,2026-07-27T05:54:41.567754534+00:00,2026-07-27T05:54:52.668019579+00:00,0,cpu-q-570,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32199505_1,32199505,1,32199505_1/mpi/mpi_hllc.csv,1,mpi,shock_bubble,hllc,1,2,3,repository_default_pure_mpi,1,76,500,197,98500,7008,6.2729,1117.18,110.0,11.240159488,0.02,0.03,0%,10132,0,2656,218,152,2026-07-27T05:54:53.965217290+00:00,2026-07-27T05:55:05.208590018+00:00,0,cpu-q-570,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32199505_1,32199505,1,32199505_1/mpi/mpi_hllc.csv,1,mpi,shock_bubble,hllc,1,3,3,repository_default_pure_mpi,1,76,500,197,98500,7008,6.0599,1156.46,113.9,10.879069440,0.02,0.04,0%,10020,0,2647,226,152,2026-07-27T05:55:05.254924792+00:00,2026-07-27T05:55:16.137150118+00:00,0,cpu-q-570,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32199505_1,32199505,1,32199505_1/mpi/mpi_hllc.csv,1,mpi,shock_bubble,hllc,2,1,3,repository_default_pure_mpi,1,76,1000,394,394000,14399,54.6358,263.54,103.8,59.346900992,0.02,0.03,0%,10092,0,2651,217,152,2026-07-27T05:55:47.933934315+00:00,2026-07-27T05:56:47.283838193+00:00,0,cpu-q-570,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32199505_1,32199505,1,32199505_1/mpi/mpi_hllc.csv,1,mpi,shock_bubble,hllc,2,2,3,repository_default_pure_mpi,1,76,1000,394,394000,14399,51.9993,276.91,109.1,56.624917248,0.02,0.03,0%,10120,0,2658,249,152,2026-07-27T05:56:47.331413586+00:00,2026-07-27T05:57:43.959462121+00:00,0,cpu-q-570,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32199505_1,32199505,1,32199505_1/mpi/mpi_hllc.csv,1,mpi,shock_bubble,hllc,2,3,3,repository_default_pure_mpi,1,76,1000,394,394000,14399,51.7827,278.07,109.6,58.442511104,0.02,0.03,0%,10092,0,2621,222,152,2026-07-27T05:57:44.006784669+00:00,2026-07-27T05:58:42.452353704+00:00,0,cpu-q-570,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32199505_1,32199505,1,32199505_1/mpi/mpi_hllc.csv,1,mpi,shock_bubble,hllc,4,1,1,repository_default_pure_mpi,1,76,2000,788,1576000,29288,496.6902,58.97,92.9,501.308029696,0.01,0.04,0%,10052,0,2652,241,154,2026-07-27T06:01:32.657439609+00:00,2026-07-27T06:09:53.968626850+00:00,0,cpu-q-570,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32200152_2,32200152,2,32200152_2/mpi/mpi_hlld.csv,1,mpi,shock_bubble,hlld,1,1,3,repository_default_pure_mpi,1,76,500,197,98500,7008,9.3283,751.26,74.0,15.242012416,0.02,0.03,0%,10112,29,2645,376,153,2026-07-27T06:17:39.521034371+00:00,2026-07-27T06:17:54.766259126+00:00,0,cpu-q-237,3D_task,9e3e45ac3fedecdabd5fb22487fe1b43b9b028f2
euler,32200152_2,32200152,2,32200152_2/mpi/mpi_hlld.csv,1,mpi,shock_bubble,hlld,1,2,3,repository_default_pure_mpi,1,76,500,197,98500,7008,9.8059,714.67,70.4,15.573955840,0.02,0.03,0%,10108,0,2649,231,154,2026-07-27T06:17:55.816221229+00:00,2026-07-27T06:18:11.393142205+00:00,0,cpu-q-237,3D_task,9e3e45ac3fedecdabd5fb22487fe1b43b9b028f2
euler,32200152_2,32200152,2,32200152_2/mpi/mpi_hlld.csv,1,mpi,shock_bubble,hlld,1,3,3,repository_default_pure_mpi,1,76,500,197,98500,7008,9.9525,704.15,69.4,15.370541056,0.01,0.04,0%,10012,0,2649,236,152,2026-07-27T06:18:11.438938113+00:00,2026-07-27T06:18:26.812546687+00:00,0,cpu-q-237,3D_task,9e3e45ac3fedecdabd5fb22487fe1b43b9b028f2
euler,32200152_2,32200152,2,32200152_2/mpi/mpi_hlld.csv,1,mpi,shock_bubble,hlld,2,1,3,repository_default_pure_mpi,1,76,1000,394,394000,14399,80.4333,179.02,70.5,86.084162560,0.02,0.03,0%,10016,0,2667,229,152,2026-07-27T06:19:10.664783888+00:00,2026-07-27T06:20:36.752114772+00:00,0,cpu-q-237,3D_task,9e3e45ac3fedecdabd5fb22487fe1b43b9b028f2
euler,32200152_2,32200152,2,32200152_2/mpi/mpi_hlld.csv,1,mpi,shock_bubble,hlld,2,2,3,repository_default_pure_mpi,1,76,1000,394,394000,14399,81.0839,177.58,70.0,86.602475008,0.01,0.04,0%,9936,0,2661,261,152,2026-07-27T06:20:36.799288550+00:00,2026-07-27T06:22:03.404807961+00:00,0,cpu-q-237,3D_task,9e3e45ac3fedecdabd5fb22487fe1b43b9b028f2
euler,32200152_2,32200152,2,32200152_2/mpi/mpi_hlld.csv,1,mpi,shock_bubble,hlld,2,3,3,repository_default_pure_mpi,1,76,1000,394,394000,14399,80.9401,177.90,70.1,86.834115584,0.02,0.03,0%,10096,0,2658,251,152,2026-07-27T06:22:03.449853760+00:00,2026-07-27T06:23:30.287404144+00:00,0,cpu-q-237,3D_task,9e3e45ac3fedecdabd5fb22487fe1b43b9b028f2
euler,32200152_2,32200152,2,32200152_2/mpi/mpi_hlld.csv,1,mpi,shock_bubble,hlld,4,1,1,repository_default_pure_mpi,1,76,2000,788,1576000,29288,746.5608,39.23,61.8,751.817147136,0.01,0.04,0%,10096,0,2610,278,152,2026-07-27T06:27:45.153304658+00:00,2026-07-27T06:40:16.973750198+00:00,0,cpu-q-237,3D_task,9e3e45ac3fedecdabd5fb22487fe1b43b9b028f2
euler,32130228_3,32130228,3,32130228_3/gpu/gpu_force.csv,0,gpu,blast_wave,force,1,1,3,repository_default,0,0,500,500,250000,2300,0.7,3285.714285714,821.428571429,1.336849152,0.74,0.56,98%,166392,0,11867,75,5,2026-07-26T05:45:03.093334744+00:00,2026-07-26T05:45:04.436120923+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130228_3,32130228,3,32130228_3/gpu/gpu_force.csv,0,gpu,blast_wave,force,1,2,3,repository_default,0,0,500,500,250000,2300,0.7,3285.714285714,821.428571429,1.377064192,0.75,0.56,98%,166476,0,11898,77,7,2026-07-26T05:45:04.548597177+00:00,2026-07-26T05:45:05.931647429+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130228_3,32130228,3,32130228_3/gpu/gpu_force.csv,0,gpu,blast_wave,force,1,3,3,repository_default,0,0,500,500,250000,2300,0.7,3285.714285714,821.428571429,1.354759168,0.75,0.56,98%,164748,0,11368,76,2,2026-07-26T05:45:06.045213935+00:00,2026-07-26T05:45:07.405817827+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32169903_3,32169903,3,32169903_3/gpu/gpu_force.csv,1,gpu,blast_wave,force,1,1,3,repository_default,0,0,500,500,250000,2300,0.7,3285.714285714,821.428571429,1.363211776,0.74,0.57,98%,166340,0,11867,74,4,2026-07-26T17:47:53.353960424+00:00,2026-07-26T17:47:54.723382895+00:00,0,gpu-q-7,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32169903_3,32169903,3,32169903_3/gpu/gpu_force.csv,1,gpu,blast_wave,force,1,2,3,repository_default,0,0,500,500,250000,2300,0.7,3285.714285714,821.428571429,1.329377792,0.75,0.54,98%,166648,0,11871,75,3,2026-07-26T17:47:54.834863126+00:00,2026-07-26T17:47:56.171231278+00:00,0,gpu-q-7,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32169903_3,32169903,3,32169903_3/gpu/gpu_force.csv,1,gpu,blast_wave,force,1,3,3,repository_default,0,0,500,500,250000,2300,0.7,3285.714285714,821.428571429,1.347506432,0.74,0.55,98%,164468,0,12379,76,5,2026-07-26T17:47:56.285934755+00:00,2026-07-26T17:47:57.639672740+00:00,0,gpu-q-7,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130228_3,32130228,3,32130228_3/gpu/gpu_force.csv,0,gpu,blast_wave,force,2,1,3,repository_default,0,0,1000,1000,1000000,4697,4.5,1043.777777778,1043.777777778,5.191011328,4.56,0.57,99%,272296,0,12315,152,10,2026-07-26T05:45:27.886634402+00:00,2026-07-26T05:45:33.083784624+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130228_3,32130228,3,32130228_3/gpu/gpu_force.csv,0,gpu,blast_wave,force,2,2,3,repository_default,0,0,1000,1000,1000000,4697,4.5,1043.777777778,1043.777777778,5.179716608,4.55,0.57,99%,272696,0,12831,150,7,2026-07-26T05:45:33.198205392+00:00,2026-07-26T05:45:38.383973351+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130228_3,32130228,3,32130228_3/gpu/gpu_force.csv,0,gpu,blast_wave,force,2,3,3,repository_default,0,0,1000,1000,1000000,4697,4.5,1043.777777778,1043.777777778,5.201576704,4.56,0.57,99%,270396,0,11816,151,8,2026-07-26T05:45:38.497274181+00:00,2026-07-26T05:45:43.705496270+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32169903_3,32169903,3,32169903_3/gpu/gpu_force.csv,1,gpu,blast_wave,force,2,1,3,repository_default,0,0,1000,1000,1000000,4697,4.5,1043.777777778,1043.777777778,5.189438720,4.53,0.58,99%,272740,0,13861,151,10,2026-07-26T17:48:17.945938789+00:00,2026-07-26T17:48:23.142211706+00:00,0,gpu-q-7,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32169903_3,32169903,3,32169903_3/gpu/gpu_force.csv,1,gpu,blast_wave,force,2,2,3,repository_default,0,0,1000,1000,1000000,4697,4.5,1043.777777778,1043.777777778,5.214939648,4.54,0.56,99%,272340,0,12826,152,8,2026-07-26T17:48:23.258067503+00:00,2026-07-26T17:48:28.479657904+00:00,0,gpu-q-7,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32169903_3,32169903,3,32169903_3/gpu/gpu_force.csv,1,gpu,blast_wave,force,2,3,3,repository_default,0,0,1000,1000,1000000,4697,4.5,1043.777777778,1043.777777778,5.195732480,4.53,0.58,99%,272480,0,13860,151,10,2026-07-26T17:48:28.595978500+00:00,2026-07-26T17:48:33.797971936+00:00,0,gpu-q-7,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130228_3,32130228,3,32130228_3/gpu/gpu_force.csv,0,gpu,blast_wave,force,4,1,1,repository_default,0,0,2000,2000,4000000,9590,33.6,285.416666667,1141.666666667,34.398910720,33.62,0.60,99%,693468,0,12293,735,14,2026-07-26T05:46:25.657355426+00:00,2026-07-26T05:47:00.062736094+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32169903_3,32169903,3,32169903_3/gpu/gpu_force.csv,1,gpu,blast_wave,force,4,1,1,repository_default,0,0,2000,2000,4000000,9590,33.6,285.416666667,1141.666666667,34.355921152,33.52,0.60,99%,695376,0,12812,733,18,2026-07-26T17:49:15.724783245+00:00,2026-07-26T17:49:50.087225408+00:00,0,gpu-q-7,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130228_3,32130228,3,32130228_3/gpu/gpu_force.csv,0,gpu,blast_wave,force,8,1,1,repository_default,0,0,4000,4000,16000000,19434,265.9,73.087626927,1169.402030839,267.191692800,265.37,0.79,99%,2383144,0,13153,5383,75,2026-07-26T05:52:18.714392343+00:00,2026-07-26T05:56:45.912258354+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32169903_3,32169903,3,32169903_3/gpu/gpu_force.csv,1,gpu,blast_wave,force,8,1,1,repository_default,0,0,4000,4000,16000000,19434,265.3,73.252921221,1172.046739540,266.585596672,264.31,0.79,99%,2385112,0,13664,5370,76,2026-07-26T17:55:08.075875019+00:00,2026-07-26T17:59:34.668075138+00:00,0,gpu-q-7,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130235_0,32130235,0,32130235_0/gpu/gpu_hll.csv,0,gpu,blast_wave,hll,1,1,3,repository_default,0,0,500,500,250000,2276,0.7,3251.428571429,812.857142857,1.315425792,0.71,0.56,98%,166396,0,11868,74,4,2026-07-26T05:32:11.512127344+00:00,2026-07-26T05:32:12.833726411+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130235_0,32130235,0,32130235_0/gpu/gpu_hll.csv,0,gpu,blast_wave,hll,1,2,3,repository_default,0,0,500,500,250000,2276,0.7,3251.428571429,812.857142857,1.335451904,0.72,0.57,98%,166460,0,12900,75,4,2026-07-26T05:32:12.946157518+00:00,2026-07-26T05:32:14.287296089+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130235_0,32130235,0,32130235_0/gpu/gpu_hll.csv,0,gpu,blast_wave,hll,1,3,3,repository_default,0,0,500,500,250000,2276,0.7,3251.428571429,812.857142857,1.317623296,0.71,0.56,98%,166616,0,12039,74,4,2026-07-26T05:32:14.399894702+00:00,2026-07-26T05:32:15.723716073+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170124_0,32170124,0,32170124_0/gpu/gpu_hll.csv,1,gpu,blast_wave,hll,1,1,3,repository_default,0,0,500,500,250000,2276,0.7,3251.428571429,812.857142857,1.323587072,0.71,0.56,98%,164496,0,12393,75,5,2026-07-26T17:34:22.589845757+00:00,2026-07-26T17:34:23.919070973+00:00,0,gpu-q-11,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170124_0,32170124,0,32170124_0/gpu/gpu_hll.csv,1,gpu,blast_wave,hll,1,2,3,repository_default,0,0,500,500,250000,2276,0.7,3251.428571429,812.857142857,1.326551296,0.71,0.55,98%,166552,0,12392,76,6,2026-07-26T17:34:24.028823572+00:00,2026-07-26T17:34:25.361414736+00:00,0,gpu-q-11,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170124_0,32170124,0,32170124_0/gpu/gpu_hll.csv,1,gpu,blast_wave,hll,1,3,3,repository_default,0,0,500,500,250000,2276,0.7,3251.428571429,812.857142857,1.324454656,0.71,0.55,98%,166420,0,12898,74,4,2026-07-26T17:34:25.473605030+00:00,2026-07-26T17:34:26.804358513+00:00,0,gpu-q-11,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130235_0,32130235,0,32130235_0/gpu/gpu_hll.csv,0,gpu,blast_wave,hll,2,1,3,repository_default,0,0,1000,1000,1000000,4653,4.2,1107.857142857,1107.857142857,4.893356544,4.25,0.57,99%,272292,0,13332,146,10,2026-07-26T05:32:34.875718572+00:00,2026-07-26T05:32:39.775177398+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130235_0,32130235,0,32130235_0/gpu/gpu_hll.csv,0,gpu,blast_wave,hll,2,2,3,repository_default,0,0,1000,1000,1000000,4653,4.2,1107.857142857,1107.857142857,4.889691136,4.26,0.57,99%,270776,0,11808,146,10,2026-07-26T05:32:39.890468963+00:00,2026-07-26T05:32:44.785914318+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130235_0,32130235,0,32130235_0/gpu/gpu_hll.csv,0,gpu,blast_wave,hll,2,3,3,repository_default,0,0,1000,1000,1000000,4653,4.2,1107.857142857,1107.857142857,4.893105408,4.25,0.57,99%,272364,0,12838,147,10,2026-07-26T05:32:44.900446447+00:00,2026-07-26T05:32:49.799554920+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170124_0,32170124,0,32170124_0/gpu/gpu_hll.csv,1,gpu,blast_wave,hll,2,1,3,repository_default,0,0,1000,1000,1000000,4653,4.2,1107.857142857,1107.857142857,4.914362368,4.25,0.58,99%,272368,0,13350,147,8,2026-07-26T17:34:45.890943156+00:00,2026-07-26T17:34:50.811254021+00:00,0,gpu-q-11,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170124_0,32170124,0,32170124_0/gpu/gpu_hll.csv,1,gpu,blast_wave,hll,2,2,3,repository_default,0,0,1000,1000,1000000,4653,4.2,1107.857142857,1107.857142857,4.891036672,4.25,0.58,99%,272628,0,12319,145,12,2026-07-26T17:34:50.923285315+00:00,2026-07-26T17:34:55.820794215+00:00,0,gpu-q-11,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170124_0,32170124,0,32170124_0/gpu/gpu_hll.csv,1,gpu,blast_wave,hll,2,3,3,repository_default,0,0,1000,1000,1000000,4653,4.2,1107.857142857,1107.857142857,4.909939712,4.25,0.58,99%,272332,0,13344,146,9,2026-07-26T17:34:55.934156909+00:00,2026-07-26T17:35:00.850823882+00:00,0,gpu-q-11,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130235_0,32130235,0,32130235_0/gpu/gpu_hll.csv,0,gpu,blast_wave,hll,4,1,1,repository_default,0,0,2000,2000,4000000,9508,31.3,303.769968051,1215.079872204,32.062912512,31.26,0.60,99%,695312,0,12810,690,13,2026-07-26T05:33:28.599698420+00:00,2026-07-26T05:34:00.669029570+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170124_0,32170124,0,32170124_0/gpu/gpu_hll.csv,1,gpu,blast_wave,hll,4,1,1,repository_default,0,0,2000,2000,4000000,9508,31.2,304.743589744,1218.974358974,32.036475904,31.20,0.62,99%,695720,0,13329,687,16,2026-07-26T17:35:39.691636059+00:00,2026-07-26T17:36:11.734236966+00:00,0,gpu-q-11,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
